,item,rate,num_rate,num_sold,price
0,蝦皮優選【S-4XL】多色可選 襯衫男士長袖襯衣修身韓版潮流青少年學生純棉薄款寸衫商務休閑西裝打底白寸衫韓版潮流修身男,4.9,808,"3,000",$98.00
1,CPMAX 日系長袖襯衫 上班襯衫 大尺碼襯衫 百搭襯衫 帥氣襯衫 男長袖襯衫 長袖襯衫 男襯衫 型男必備襯衫 B10,4.8,59,192,$192.00
2,蝦皮優選【內有影片】七分袖 長袖可選 男生素色襯衫 男士長袖襯衫 商務襯衫 韓版修身男襯衣 商務襯衫 大碼男裝 男士職業襯衫,4.8,783,"2,466",$199.00
3,蝦皮優選【299免運】亞麻襯衫 男襯衫 棉麻日系寬鬆襯衫 ins超火七分袖襯衫 薄款休閒襯衫 潮牌襯衫 男生衣著,4.9,150,384,$198.00
4,M-5XL春季日系原創工裝男士長袖襯衫 青年韓版多口袋翻領襯衫 韓系學院風素色百搭大尺碼襯衫 休閒襯衣 正韓上衣 男衣服,5,131,348,$199.00
5,『夏季夯貨』立領苧麻襯衫男七分袖素色細條紋長袖襯衫 古著 度假風 棉麻透氣吸汗 舒適3/4短袖亞麻襯衫,4.8,74,169,$419.00
6,【S-7XL防風外套】春秋季夾克男女韓版帥氣風衣男修身情侶運動服休閒外套潮男生衣著男生外套長袖女生衣著女生外套,4.8,169,360,$229 - $269
7,蝦皮優選6色 男士長袖襯衫 韓版修身襯衫 休閒條紋短袖潮流襯衣 男七分袖襯衫,4.9,76,236,$193.00
8,蝦皮優選【形男】七分袖 長袖 加绒可選 多色 男士七分袖襯衫男韓版修身中袖襯衣 百搭素面短袖襯衫 大尺碼長袖男襯衫  正韓上衣,4.8,377,907,$199 - $399
9,蝦皮優選【3色可選】長袖襯衫男 M-2XL 格紋襯衫 韓版襯衫 複古港風學生長袖襯衣 寬松沙灘襯衫 學院風學生格紋襯衫 現貨,4.8,593,"1,452",$159.00
10,英倫學院派日韓初高中學生校服班服長袖白襯衫制服 男,4.9,234,762,$50 - $179
11,台灣現貨 韓版修身亞麻襯衫 亞麻襯衫 長袖襯衫 男襯衫 韓版襯衫 休閒襯衫 上班襯衫 大學襯衫 亞麻襯衫 透氣襯衫,4.7,617,"1,468",$194.00
12,現貨男士運動健身緊身衣 跑步排汗訓練服男長袖T恤,4.9,126,442,$129.00
13,【樹葉先生】多色可選 襯衫男士長袖襯衣修身韓版潮流青少年學生純棉薄款寸衫商務休閑西裝打底白寸衫韓版潮流修身男,4.8,140,813,$79.00
14,蝦皮優選長袖襯衫男 S-5XL oversized 大碼男裝 男士職業襯衣 商務休閒修身襯衫 百搭工裝襯衫 男士百搭襯衫,4.8,132,344,$178.00
15,男士長袖t恤圓領青年男冰絲打底衫 薄款純色休閒外穿秋衣體恤男潮,4.8,239,704,$79.00
16,◇大尺碼男飾◇【金棉內衣】休閒外穿.紅.白.黑.藍四色【40-54最大54號】【長袖210元.短袖190元】100%純棉,5,95,552,$190 - $210
17,亞麻春季薄款帥氣男士襯衣白襯衫男長袖韓版潮流立領寸衣服男生衣著襯衫長袖襯衫,4.6,25,88,$198 - $219
18,現貨  當天發貨℡❣❈亞麻襯衫男短袖襯衣寬松大碼男裝中國風棉麻長袖男士休閑外套上衣,4.8,12,41,$184 - $220
19,【現貨 實拍】無領襯衫男長袖棉麻寬松韓版潮流日系小清新立領麻料亞麻男士襯衣,4.6,9,78,$139 - $229
20,回購率超高，超人氣推薦 白襯衫 男 (台灣現貨 有口袋)上班族白襯衫  長袖   mcps20,4.9,360,"1,005",$399.00
21,蝦皮優選長袖襯衫男 M-2XL 工裝襯衣 素色襯衫 韓版休閒襯衫男 黑色/白色 ins長袖衣著 日系寬松長袖襯衣 學院風百搭襯衫,4.9,207,619,$195.00
22,◇大尺碼男飾◇【金棉內衣】休閒外穿.紅.白.黑.藍四色【40-54最大54號】【短袖190元.長袖210元】100%純棉,4.9,53,276,$190 - $210
23,M-6XL 大尺碼短袖T恤 大尺碼t恤 純棉t恤 春秋男士加肥加大碼寬松長袖T恤男 胖子肥佬運動新款秋衣男裝,4.8,102,416,$199 - $256
24,現貨＜白色襯衫＞滿額免運 素色休閒襯衫 韓版白色長袖襯衫男 大學生免燙襯衫男 商務襯衫修身素面襯衫 白襯衫【韓瘋谷】,4.9,652,"1,802",$299.00
25,14色入 現貨素面純色秋季長袖Polo衫男 速乾透氣 吸溼排汗 素面POLO衫 翻領立領網眼棉 大尺碼Polo 工作服,4.7,105,779,$129.00
26,【限時下殺】 黑襯衫男白襯衫復古慵懶冷淡風個性學院風設計感長袖 韓版寬鬆 ins風,4.8,13,32,$155.00
27,【限時特價】日系浮世繪飞鹤七分袖道袍 薄款五分袖開衫襯衫外套 和服男 原宿風INS披風 oversize大碼花襯衫 現貨,4.8,80,314,$58 - $158
28,【滿299免運】 男生素色襯衫 S-3XL 男士長袖襯衫 男士商務襯衫 韓版修身男襯衣 大碼男裝 純色長袖 男士職業襯衫,4.7,391,"1,483",$99.00
29,釣魚防曬服男戶外透氣速幹垂釣服冰絲防曬衣夏長袖帶帽防蚊釣魚服,4.8,14,43,$181.00
30,【M-5XL】多色可選男士長袖襯衫青少年韓版潮流修身襯衣學生素色百搭大尺碼襯衫西裝搭配商務襯衫男襯衫正韓上衣,4.8,72,292,$99.00
31,襯衫外套 工裝襯衫 長袖襯衫 大碼襯衫 休閒襯衫 長袖襯衫男ins春秋季潮牌寬松大碼學生上衣韓版休閑帥氣工裝外套,4.8,17,61,$167.00
32,蝦皮優選【M-8XL】大尺碼 長袖襯衫 男生休閒時尚襯衣 商務修身襯衫男 韓版長袖素色男生衣著 社交工作上衣 現貨 免燙襯衫,4.9,97,302,$199 - $238
33,🍁森🍁2019夏季男士亞麻套裝中國風大碼寬松七分褲休閑唐裝棉麻兩件套男 外套 衣服 長袖上衣 中國風 漢服 唐裝,4.8,32,90,$396.00
34,蝦皮優選男士商務襯衫 男生素色鑲邊襯衫 M-5XL 男士長袖襯衫 韓版修身男襯衣 商務襯衫 大碼男裝 純色長袖 男士職業襯衫,4.8,62,180,$259.00
35,情侶 游泳衣 潛水服 女男 分體 保守 長袖長褲 水母衣 浮潛 沖浪 泳衣 套裝 速干 防曬 韓國 大尺碼,4.9,178,357,$474 - $499
36,＜黑色襯衫＞ 現貨長袖襯衫男 素面襯衫上衣雅痞商務襯衫 素色襯衫男 修身襯衫長袖 休閒男襯衫 黑襯衫【韓瘋谷】,4.9,356,"1,077",$299.00
37,超大尺碼襯衫 型男襯衫 酒店風男士長袖襯衫青年韓版修身襯衣男商務休閒白襯衫潮流S-8XL,4.8,76,244,$280 - $350
38,🍀se7en童婴堡🍓韓版可愛男/女童夏季睡衣 卡通熊圖案印花綢緞睡衣  居家睡衣 長袖/短袖任君選擇,4.7,47,147,$125 - $167
39,現貨 清貨促銷大折扣@港仔文藝男 禁欲系男生復古韓版潮流長袖黑襯衫秋季,4.3,8,34,$138.00
40,【現貨 多色任選】男生襯衫 長袖襯衫 襯衣 白襯衫 男士長袖韓版襯衫青年男襯衣休閑潮流帥氣網紅衣服班服,4.8,98,573,$99.00
41,蝦皮優選現貨有實體-可自取*新款高端韓版拉鍊潛水服男戶外滑水分體長袖衝浪服防曬泳衣浮潛水母衣紫玉蘭,4.9,267,505,$298 - $598
42,【町先生】2色現貨🌓寬版 潮牌潮男寬鬆男外套 輕薄薄質男生外衣 教練夾克 嘻哈風撞色長袖運動衛衣跑步衫 男女可穿情侶裝,4.8,176,505,$249.00
43,蝦皮優選【新品】 防曬衣男冰絲防蚊 薄外套情侶透氣防紫外線 抗UV 戶外爬山個性拼接釣魚防曬衣 大尺碼 釣魚服長袖 帶帽 防蚊,4.9,21,42,$188.00
44,∏◙武術服裝練功服教練服南拳功夫表演服太極服女長短袖男比賽訓練服,4.9,10,79,$367.00
45,24款買一送一 長袖polo衫 速乾透氣 吸溼排汗 素面POLO衫 翻領立領網眼棉 大尺碼polo 素色 制服工作服男,4.8,21,62,$299.00
46,蝦皮優選秋季新品襯衣 韓國襯衣 現貨 貨到付款 簡約翻領帥氣個性襯衣 學院BF風襯衣 碎花襯衣男 男襯衫 正韓衣著,4.8,73,160,$165.00
47,台灣現貨💥好穿推薦 抗皺素面男長袖襯衫/商務襯衫/上班襯衫/白襯衫/素面襯衫/西裝襯衫色 38-43碼 C323299,4.8,90,207,$259.00
48,【現貨即出】發熱衣 保暖衣 長袖 超輕薄 超透氣 舒服好穿 輕摩毛 暖暖衣 男 內搭衣 內搭保暖衣 衛生衣,4.9,"6,718",24000,$16 - $80
49,🔥內有影片🔥牛仔外套 休閒外套 防風外套 寬鬆外套 男生外套 長袖外套 2020年春秋新款韓版百搭復古簡約外穿男外套,4.7,38,80,$258.00
50,情侶裝春秋季睡袍真絲情侶浴袍絲綢情侶睡衣女睡裙夏季男長袖冰絲浴袍家居服簡衣閣3.12,4.8,17,52,$168 - $232
51,【現貨】廚師服男短袖酒店飯店食堂 烘焙西餐廚師服長袖男女,4.9,14,97,$179.00
52,運動健身服男 戶外跑步 長袖速乾衣 秋季籃球運動服 上衣長袖T恤 排汗衫運動衫,4.9,149,370,$199.00
53,蝦皮優選休閒襯衫男 道袍 和服 中國風襯衫薄款外衣 七分袖襯衣 百搭沙灘複古襯衫 學生韓版寬松襯衫 網紅同款現貨,4.9,14,36,$196.00
54,蝦皮優選❤️Vivy Peach❤️下殺73元 當天出貨 批發價 圓領 發熱衣 衛生衣 保暖衣 輕薄 保暖 輕磨毛 男 991,4.9,"1,606","7,886",$73 - $129
55,G2000 經典斜紋 合身剪裁款Regular FIT。男襯衫 白襯衫 g2000男,5,24,91,$500 - $530
56,蝦皮優選現貨 六色入 男士長袖襯衫 工裝襯衫 襯衫男 chic潮牌襯衫 學生素色襯衫 寬版 大尺碼 休閒襯衫 薄款 工作襯衣外套,4.9,34,113,$219.00
57,潛水服男速干防曬長袖水母衣2018新款夏季運動健身印花泳衣浮潛服,4.9,121,283,$240 - $262
58,襯衫男 长袖襯衫 格紋襯衫 男生衣著春夏季格子襯衫男長袖韓版潮流寬松襯衣男士帥氣百搭外套,4.5,20,69,$127 - $128
59,蝦皮優選「潮男」M-5XL 多色可選 襯衫男士長袖襯衣修身韓版潮流青少年學生純棉薄款寸衫商務休閑西裝打底白寸衫韓版潮流修身男,5,21,83,$299.00
60,現貨廠家直供\n洗手衣女醫生服純棉男刷手服長袖套裝短袖美容師醫院手術室工作服.001,5,1,15,$324 - $374
61,GENQUO_純棉雙貼袋長袖襯衫-男,5,36,100,$199.00
62,現貨 清貨促銷大折扣@港仔文藝男 禁欲系男生復古韓版潮流長袖黑襯衫秋季 P5,4.8,4,18,$135.00
63,UnderArmour 安德瑪 UA 男生運動長袖T恤 跑步訓練健身運動服 透氣吸濕長袖 高彈速乾長袖T恤 運動緊身衣男,4.8,6,22,$255.00
64,NIKE PRO 耐吉 男 速幹T恤 緊身衣 束衣 健身服 長袖,4.8,71,217,$220 - $270
65,牛仔反光條連體工作服套裝男電焊工噴漆汽機修防塵工裝長袖多口袋 勞保服 修車裝 連身工作服 技工服 連身服,4.9,8,35,$539.00
66,蝦皮優選【M-5XL】襯衫 男生白色長袖襯衫 商務休閒素色翻領黑色襯衫 韓版正式 男上衣 工作襯衫 [現貨實拍],4.8,33,104,$256.00
67,CPMAX 韓版修身條紋襯衫 條紋襯衫 長袖襯衫 男襯衫 韓版襯衫 襯衫 休閒襯衫 上班襯衫 大學襯衫【B19】,4.6,919,"2,044",$199.00
68,蝦皮優選亞麻襯衫男復古中國風短袖休閑青年文藝夏季寬松透氣舒適立領襯衣,4.5,13,35,$380.00
69,字母立領男秋裝長袖恤體恤打底衫 polo衫長袖 情侶長袖衣著 藍色/綠色/紅色 日系BF風T恤 潮牌嘻哈長袖上衣男生衣著,4.9,39,110,$179.00
70,蝦皮優選三色入 潮牌襯衫 韓版潮流 寬鬆襯衫 襯衫男 白襯衫 休閒襯衫 長袖襯衫 學生款 百搭 間約 素面 素色襯衣外套 現貨,4.7,94,319,$179.00
71,【現貨】夏季薄襯衫男 長袖襯衫 休閒襯衫外套 夏季2019流行潮牌工装外套男 韩版宽松衬衣 潮流百搭衬衫,4.9,62,126,$239.00
72,【M-5XL】顏色尺碼齊全新款男士條紋襯衣長袖潮流休閒百搭襯衫男襯衣,4.8,34,87,$199.00
73,【l.T潮品男】立領亞麻衬衣 7分袖襯 韩版棉麻长袖襯衫 文青簡約斯文襯衫  男朋友襯衫 學院風工裝襯衫 男生,4.3,302,788,$160.00
74,新款春秋格子襯衫男長袖韓版潮流寬鬆襯衣男士男生衣著襯衫長袖襯衫,4.7,15,39,$188.00
75,蝦皮優選七分袖 長袖可選 男生素色牛津紡襯衫 男士長袖襯衫 男士商務襯衫 韓版修身男襯衣 商務襯衫 男士職業襯衫 青年潮男帥氣,4.8,6,22,$159.00
76,安德瑪 20SSS RUSH系列特價出售 ua高彈緊身衣男吸濕排汗運動花臂長袖T恤秋冬季健身服籃球速乾衣,4.9,27,76,$328.00
77,蝦皮優選白襯衫男 長袖修身免燙商務正裝 職業工作上班寸衫 韓版西裝襯衣白色 秋季襯衫男 長袖韓版潮流修身免燙商務職業白色襯衣薄,4.7,16,73,$225.00
78,【限時特價】日系休閒百搭四季款男生襯衫 復古文藝風格紋襯衣 韓版百搭薄款格子襯衫外套男 潮男必備男生衣著,4.6,55,197,$78 - $198
79,現貨（白色長袖襯衫） 雅痞襯衫男襯衫 百搭休閒襯衫長袖 修身長袖襯衫上衣 韓版素色襯衫男 素面制服工作服白襯衫,4.9,31,70,$299 - $329
80,【六色入大尺碼 M-5XL】新款男士條紋寬鬆襯衣 潮流時尚休閒長袖襯衫 男簡約條紋方領襯衫 日系百搭潮男必備,4.8,29,93,$149.00
81,蝦皮優選【五色入】2019春夏復古潮流純棉素色七分袖襯衫男 帥氣百搭青少年學生襯衣 韓版簡約百搭立領長袖襯衫 正韓上衣 男生衣著,5,122,288,$298.00
82,蝦皮優選【超強防曬💯】MIT萊卡長袖男壓力衣 四面彈性排汗速乾吸濕 健身登山大尺碼 高森 72166,5,63,157,$199 - $390
83,改良傳統漢服男古風女繡花交領襦裙日常俠客武俠風學生情侶裝CP裝,5,18,43,$299.00
84,📣男生泳衣 男士潛水服 分體泳衣 七分泳褲 男士泳衣🔥水母衣 沖浪服 防嗮浮潛水衣套裝 長褲長袖潛水泳裝 男潛水泳衣,4.7,156,416,$399.00
85,CPMAX 韓版男襯衫 男長袖襯衫 休閒襯衫 上班襯衫 修身襯衫 韓版襯衫 帥氣襯衫 高純棉襯衫 透氣襯衫【B10】,4.8,595,"1,624",$199.00
86,現貨 太極服 功夫服 武術服 漢服男唐裝男中國風青年純棉粗布長袖春秋民族裝居士服爸爸中山裝,4.9,9,36,$390.00
87,【現貨】S-4XL 多色可選 襯衫男士長袖襯衣修身韓版潮流青少年學生純棉薄款寸衫商務休閑西裝打底白寸衫韓版潮流修身男,4.9,24,98,$89.00
88,蝦皮優選時尚 素面經典款长袖男襯衫 棉麻超透氣 港風 原宿風休閒學院風襯衫 日系復古长袖襯衫 文青風襯衫 中國風襯衫 現貨,5,6,12,$188.00
89,現貨免運限時特惠新款速降服T卹FOX狐狸摩托車賽車服裝寬鬆男騎行服長袖速降服 自行車衣單車衣 速降衣 車衣  騎士服,4.9,11,57,$199 - $269
90,蝦皮優選七分袖襯衫男 長袖襯衣 ins原宿複古風襯衣 人物印花 休閒襯衫 青少年學生百搭襯衣 小清新襯衣 現貨供應,4.7,30,72,$195.00
91,【限時下殺】韓版休閒百搭襯衫男 秋季薄外套打底衫 復古格子長袖薄款格紋寬松休閑男士青少年百搭襯衣,5,17,44,$68 - $195
92,EXT/襯衫 夏季新款亞麻男士休閑襯衫麻尚品日系復古寬松棉麻襯衣男 棉麻上衣 短袖襯衫 棉麻襯衫 長袖襯衫 男生衣著,4.9,19,33,$499.00
93,大货【M-5XL】新款牛津纺衬衫男 纯色男士长袖衬衫,5,4,20,$165.00
94,薄款透氣亞麻外套男長袖立領中式休閑麻布上衣春天防曬棉麻夾克男,4.7,22,52,$105.00
95,抗皺透氣上班襯衫 男長袖襯衫 男生襯衣 商務襯衫 韓版修身襯衫 男生翻領牛津紡休閒襯衫 白色襯衫 薄款襯衫 免燙條紋襯衫,4.8,58,233,$249.00
96,蝦皮優選廠家新款 女5件套男3件套情侶泳衣 親子裝 水母衣防曬浮潛長袖泳衣分體套裝情侶沖浪服遊泳衣 比基尼泳裝游泳衣bikini,4.9,24,55,$343 - $533
97,蝦皮優選《衣匠》速乾彈性電腦圓織技術 男運動長袖緊身衣 運動上衣 ﹝TS77D﹞,5,90,180,$320.00
98,【超低價】長袖立領修身牛仔外套 男牛仔夾克 修身牛仔 男牛仔外套 青春流行 帥氣百搭 現貨丹寧外套 薄外套 男生衣著,4.8,"1,344","3,069",$250.00
99,現貨 港仔文藝男 黑襯衫男格子復古慵日出懶冷淡風個性學院風格紋長袖 韓版寬鬆ins風,5,2,12,$155.00
100,現貨秒殺 批發價  青花瓷領 【商務休閒】 襯衫男長袖韓版修身正裝純色白襯衣男裝棉,4.9,38,69,$305.00
101,現貨特價 黑襯衫男白襯衫純色商務修身免燙慵懶冷淡風個性學院風設計感長袖 韓版寬鬆ins風,4.8,4,14,$120.00
102,蝦皮優選情侶泳衣 男泳裝 長袖泳衣  運動風泳衣 黑色泳裝 黑色泳褲,5,14,45,$520 - $569
103,蝦皮優選【形男】多色可選 M-5XL 男生素色襯衫 男士長袖襯衫 男士商務襯衫 韓版修身男襯衣 商務襯衫 純色長袖 男士職業襯衫,5,15,73,$199.00
104,秋季新款 長袖T恤韓版修身V領T恤 男純色潮流打底衫 百搭長袖上衣 純色打底衫 特價熱銷男士長袖 三色可選打底衫,4.9,50,171,$102.00
105,蝦皮優選《衣匠》☆ 簡約修身薄款 鈕扣開領 男打底衫 開襟亨利領長袖T恤 ﹝TS10S﹞,4.8,40,108,$299.00
106,99大促夏季透氣廚師工作服男長袖餐飲食堂后廚房工衣薄款夏裝廚師服短袖,4.8,46,202,$165 - $247
107,✾春夏季純棉長袖襯衫牛仔休閑外套襯衣防曬服男裝襯衫加大工作服男 #上衣 #素T #單穿 #內搭 #夏天 #短袖 #團體服,5,6,14,$172 - $263
108,【現貨24H】梨卡 - 情侶[男+女]長袖防曬五件式+男款外套三件式長褲加大尺碼印花圖騰浮淺潛水衣水母衣泳裝CR569,5,5,11,$743 - $828
109,工裝外套 休閒外套 防風外套 夾克 長袖外套 男生外套 2020年春秋必備新款正韓時尚潮流百搭寬鬆顯瘦休閒工作外套男外穿,4.4,17,40,$198.00
110,現貨 黑襯衫男白襯衫復古慵懶冷淡風個性學院風設計感長袖 韓版寬鬆ins風 【bbz】,4.5,12,38,$164 - $229
111,【19色入】男士秋季chic韓風襯衫外套男 韓版潮流寬松藍色長袖花襯衣 百搭休閑港風花襯衫 潮男必備男生衣著,4.9,10,37,$78 - $198
112,防嗮外套 防風外套 連帽外套 休閒外套 長袖外套 防嗮衣 薄款外套 2020年夏季新款韓版時尚百搭寬鬆顯瘦學院風外套男,5,7,12,$298.00
113,【現貨】襯衫男 格紋襯衫 韓版襯衫 INS 現貨 複古港風學生短袖襯衫  格紋襯衣男 學院風學生襯衫(WC6014),4.7,9,27,$185.00
114,【新海空】白襯衫男長袖修身免燙純色職業商務正裝工作上班白色男士西裝襯衣 男生衣着,4.5,36,192,$119.00
115,秋季內搭  男生長袖T恤  秋天上衣男打底衫  男長袖韓版寬松學生 男生衣著,4.5,6,58,$64.00
116,蝦皮優選【星潮流】新款連帽外套 男生外套 韓版薄外套 男防風外套 機車外套 長袖外套 大尺碼修身夾克 休閒外套 男生夾克 風衣,4.8,28,50,$369.00
117,【M-5XL】男生長袖襯衫  秋季襯衫 立領素面襯衫 韓版青年男長袖襯衫 寬松大尺碼襯衣 潮流襯衫 休閒百搭棉質襯衫,4.8,67,188,$189.00
118,蝦皮優選條紋襯衣 韓版男襯衣 襯衫男 寬鬆百搭日系ins學生條紋小清新長袖襯衫青年休閑襯衣 學院風襯衫 現貨,4.8,65,171,$182.00
119,【現貨】3色 2019春夏季新款襯衫男韓版長袖潮寬松垂感立領領帶薄款襯衣寬版慵懶風送領帶襯衫初秋長袖襯衫男生襯衣男生衣著,4.8,31,77,$198.00
120,CPMAX 英倫牛津襯衫 男長袖襯衫 休閒商務百搭 型男必備襯衫 牛津襯衫 男襯衫 上班襯衫 型男襯衫 百搭襯衫 B39,4.9,38,92,$199.00
121,【現貨】夏季亚麻襯衫男 七分亚麻衬衫 短袖衬衫男休閒襯衫外套 正韩衬衫外套男 文艺男宽松七分袖衬衣 痞帅港风薄款衬衣,4.6,55,122,$199.00
122,情侶 游泳衣  長袖 長褲 女五件式 男三件式 水母衣 潛水服 浮潛衣 沙灘	度假	性感  比基尼 泳裝,4.9,87,221,$493.00
123,蝦皮優選現貨24H出貨有實體店可自取🎊速乾材質女5件套男3件套水母衣防曬浮潛長袖拉鏈款泳衣分體套裝親子情侶衝浪裝紫玉蘭9011,5,154,348,$598 - $868
124,【滿299免運】 男生亞麻襯衫 S-2XL 春秋季立領襯衫 韓版青年男長袖襯衫 寬松大碼棉麻襯衣 潮流襯衫 休閒百搭襯衫,4.7,99,256,$169.00
125,免運＜彈力素面T恤＞V領T恤 內搭衣男 素色T恤 打底衫男 V領長T V領長袖T恤 百搭長袖上衣 黑色長T 【韓瘋谷】,4.8,41,140,$188.00
126,虧本瞎賣【現貨】™ 新品白襯衫男士襯衫修身韓版商務免燙純色襯衣職業正裝男長袖,5,4,33,$95.00
127,蝦皮優選【M-5XL】男士亞麻襯衫 七分袖 復古亞麻襯衫男寬鬆長袖 棉麻襯衣麻料T卹麻布衣 男式 日系復古 個性領半袖素t 襯衣,4.4,7,11,$129.00
128,連帽外套 休閒外套 長袖外套 男生衣著外套男2020春季新款正韓版時尚百搭寬鬆顯瘦外穿字母小清新學院風上衣外套,4.8,18,37,$399.00
129,Under Armour 安德瑪 UA運動上衣 男長袖 踢恤 T恤 長袖 跑步衫 迷彩上衣速乾衣休閒長袖健身衣,5,9,24,$289.00
130,臺灣現貨 Adidas愛迪達女夏季新款休閑運動服透氣跑步T恤運動型格短袖T恤男圓領長袖套頭衫,4.7,3,12,$99.00
131,長袖襯衫男 M-5XL oversized 大碼男裝  商務休閒修身襯衫 百搭工裝襯衫 男士百搭襯衫(CRSJD961),5,3,9,$189.00
132,男生休閒短袖韓系寬鬆時尚長袖男 中年男士長袖polo衫2020春季新款休閒上衣打底衫 花花公子PLAYBOY.國際品牌,5,2,12,$215.00
133,CPMAX 金士曼紳士襯衫 商務襯衫 男長袖襯衫 上班襯衫 牛津襯衫 正式襯衫 西裝襯衫 結婚襯衫 休閒襯衫 B58,4.9,43,124,$279.00
134,蝦皮優選現貨M-4XL男生素色襯衫 男士長袖襯衫 商務休閒襯衫 韓版修身男襯衣 上班職業襯衫 大碼男裝 純色長袖 正韓男生襯衫,4.8,56,124,$199.00
135,蝦皮優選長袖格子襯衫男 休閒薄外套男款 韓版潮流夾克襯衫 格紋印花襯衣 外搭衣著男 五色可選 秋季上衣 學生襯衣,4.2,17,68,$198.00
136,蝦皮優選新款襯衫男韓版潮流襯衣男潮學生百搭寸衫情侶裝長袖外套文藝寸衫韓版外穿襯衣男,4.9,101,291,$198.00
137,特價(素面商務襯衫) 台灣出貨 工作襯衫 韓版 長袖襯衫 免燙襯衫男 純色襯衫 純色長袖襯衫  休閒襯衫 男襯衫 韓瘋塔,5,12,29,$299.00
138,CPMAX 帥氣百搭男襯衫 襯衫男 修身百搭 翻領襯衫 男士襯衫 素色襯衫 長袖襯衫 商務襯衫 休閒襯衫 襯衫【B39】,4.8,53,154,$199.00
139,蝦皮優選╭☆優格yo-girl☆╯【紳士風範】商務.上班族.必備【防皺~素面-標準~長袖男襯衫】多款顏色*15吋~17.5吋*,4.9,210,786,$280.00
140,免運＜素色襯衫＞ 英倫長袖襯衫男 純色素面襯衫男 韓版修身襯衫 長袖上衣 雅痞商務襯衫 休閒男襯衫【韓瘋谷】EXO同款,4.8,114,283,$299.00
141,CACO-牛津七分襯衫‧情侶款(兩色)-男【WNA052】,4.8,6,20,$695.00
142,95%棉 襯衫外套 長袖襯衫 襯衫外套 休閒襯衫  2020新款春季襯衫男長袖暗黑系學生韓版寬松潮流工裝襯衣男,4.9,10,17,$207.00
143,秋季T恤男長袖青年中式棉麻純色衣服中國風男裝立領體恤潮襯衣 外套 衣服 長袖上衣 中國風 漢服 唐裝,5,7,23,$254.00
144,【M-5XL 现货】ins寬松百搭學生潮流帥氣襯衫外套 男生衣著 長袖韓版外套 日系復古黑暗工裝長袖襯衫男  襯衫男,4.9,7,13,$142.00
145,蝦皮優選oversize 襯衫大尺碼短袖花襯衫 短袖襯衫男   寬鬆襯衣 男生襯衫 情侶襯衫 男生衣著 寬鬆海灘襯衫 夏威夷衫男,4.1,16,64,$189.00
146,ZETA ™ CREATIVE jacket  #外套#夾克#長袖#韓系#帥氣#潮流字母#朝男#Korea#網紅,5,18,36,"$1,180.00"
147,【壹號站】寬鬆條紋襯衫 韓版襯衣 長短袖都有 大碼長袖襯衣 小清新外套 襯衫男 男生衣著 長袖襯衫（PR9959）,4.7,9,22,$218 - $233
148,【憲憲之家】 ZETT 長袖 竹炭纖維 練習衣   棒球 壘球 運動 BOTT-720 系列 (黑 & 酒紅 & 丈青),5,9,16,$200 - $400
149,中國風大碼寬松休閑唐裝男 外套 衣服  漢服 唐裝 春秋季唐裝男爸爸薄款男休閑套裝絲綢男士長袖中老年寬松春季衣服,5,3,8,$473.00
150,夏季新款短袖T恤男短袖男韓版修身半袖男大碼打底衫學生印花上衣,5,2,8,$69.00
151,迷彩t恤男夏季男士短袖汗衫速干薄款寬松圓領半袖勞保 體能服,5,1,8,$66 - $111
152,蝦皮優選工裝襯衫男 秋季薄外套 BF原宿風長袖襯衫男 韓版潮流上衣 撞色休閑襯衫 學院風襯衣外套 夾克襯衣男 現貨,4.8,30,68,$198.00
153,蝦皮優選M-5XL上衣+褲子套裝【現貨】ins超火廠家直賣 男生長袖襯衫 休閒褲子長褲 男士休閒彈力格子套裝 長袖格紋套裝男,4.4,18,59,$446.00
154,【限時特價】ins潮搭工裝襯衫男 男性長袖襯衫 韓版上衣 oversize男生襯衫 素色潮搭男生襯衣  男生衣著,4.7,46,144,$278.00
155,多色可選【M-5XL】19夏季新款牛津紡大碼男士襯衫純色男士長袖襯衣男,5,97,249,$124.00
156,【帕天使】 限時特價 UnderArmour 安德瑪 UA帽T 運動長袖 連帽外套 訓練跑步運動外套 男帽T 速乾外套,5,24,38,$425.00
157,【現貨】 🔥🔥免運實拍原宿風時尚百搭青少年港風bf潮流ulzzag休閑寬鬆格子男潮流男士長袖襯衫上衣,4.7,"1,585","4,439",$209.00
158,★完美剪裁★ 男長袖襯衫 韓版修身休閒襯衫 上班商務帥氣襯衫 正裝長袖襯衫 透氣襯衫 素色免燙襯衣白襯衫,4.8,669,"2,355",$168.00
159,黑襯衫男女潮復古慵懶冷淡風個性學院風格花長袖 韓版寬鬆ins風 【GC1】,4.7,6,16,$228.00
160,現貨 運動上衣 戶外長袖速幹衣男拼色t恤女運動短袖T恤立領情侶裝防曬衣騎行跑步健身登山服彈力上衣 大尺碼減肥休閒運動裝,4.9,9,30,$249.00
161,春秋季中年男生睡衣 長袖加大碼中老年男款純棉質家居服春夏男套裝,5,7,29,$169.00
162,【限時折扣399一件】Nike耐吉釣魚防曬服男超薄長袖防曬衣女士戶外運動夏季防曬外套情侶皮膚衣,5,2,8,$399.00
163,正式場合標準襯衫 上班族襯衫 長袖襯衫 短袖襯衫 素面襯衫 條紋襯衫 面試襯衫 柔棉舒適大尺碼襯衫 男 sun-e333,4.9,10,25,$399.00
