,item,rate,num_rate,num_sold,price
35,【現貨】萬薇  超瘦彈小黑褲  打底褲女外穿緊身褲2018新款秋季薄款百搭顯瘦小腳鉛筆褲,4.8,"1,031","3,183",$148
36,❄️冰絲涼感柔軟甩甩褲❄️ 女長褲 寬褲 闊腿褲 莫代爾彈力長褲,5.0,44,235,$219
37,【HOT 本舖】休閒長褲 闊腿褲 春夏新款 女 西裝褲 垂墜感 黑色顯瘦 高腰長褲 直筒褲 ins超火 正韓 時尚百搭,4.8,79,210,$175
38,蝦皮優選【免運】臺灣居家防疫MIT(平口薄款)抗UV透氣好穿透氣 男女適用 排汗長褲 大口袋 工作褲 功夫褲 高森 0200,5.0,279,788,$40 - $200
39,[出清] 褲子 寬褲 闊腿褲 寬鬆長褲 適合大腿根粗的褲子女春夏韓版寬鬆百搭墜感闊腿褲直筒高腰長褲潮 小宅女,4.8,"1,243","3,373",$168
40,女生長褲 牛仔長褲 破洞牛仔褲 【送腰帶】牛仔褲女春夏新款破洞韓版闊腿顯瘦休閑長褲子潮,4.8,270,677,$178 - $237
41,女生長褲 牛仔長褲 大呎碼長褲 韓版高腰顯瘦新款女寬松韓版學生顯瘦高腰九分小腳褲女百搭直筒褲子,4.6,479,"1,318",$185 - $218
42,蝦皮優選（虧本大特價）網紗瑜伽褲女高彈緊身健身褲高腰跑步運動長褲速干踩腳打底褲春夏炫酷數碼印花褲（現貨秒發）,4.9,36,217,$206
43,瑜伽長褲 高腰緊身高彈力速乾 運動跑步訓練健身九分褲 蜜桃提臀翹臀設計 遮肚顯瘦顯腳長 女運動褲 平常穿也可以 B63,5.0,223,520,$310
44,牛仔長褲 女生長褲 休閒長褲 破洞高腰牛仔褲 破洞牛仔褲女寬松九分褲新款韓版顯瘦學生高腰bf乞丐哈倫褲子,4.6,312,694,$100 - $200
45,蝦皮優選老闆不賣了!2020夏日涼感棉麻寬褲 九分闊腿褲 寬鬆休閒褲 口袋 亞麻 寬褲 甩褲 女 長褲 褲裙 大尺碼-杜達女孩,4.9,56,132,$199
46,長褲 牛仔長褲 韓版高腰顯瘦闊腿長褲百搭牛仔褲老爹褲女學牛仔長褲,4.9,41,121,$200
47,【新品下殺】百褶褲 女士雪紡褲 女闊腿褲 長褲 高腰墜感闊腿褲 直筒薄 八分褲子 雪紡闊腿褲 百褶 長褲 寬褲 潮可,4.6,63,221,$85
48,🎉今日下殺🎉韓版高腰超彈力顯瘦修身大尺碼牛仔褲女修身黑褲批發價長褲小腳褲,4.9,"1,709","4,166",$265
49,【HOT 本舖】運動褲 休閒長褲 棉麻 九分褲 側邊條紋 女 韓版 夏季新款 運動風 哈倫褲 束腳 寬鬆顯瘦 學院風,4.9,49,150,$89
50,XS-3XL 韓鈕必備📣📣現貨熱賣 新款褲子西裝褲女九分褲寬松學生修身百搭直筒褲哈倫褲小腳褲長褲大尺碼煙管褲休閑褲,4.7,"1,369","3,617",$179
51,MOVING PEACH 女運動長褲高腰蜜桃提臀彈力速乾緊身褲壓力褲瑜伽長褲小腳跑步健身訓練褲,4.9,103,273,$296
52,長褲女 M-5XL 休閒褲子 爆款黑色修身小腳褲 百搭大尺碼 縮口褲 束口褲 學生長褲 男生長褲 班服褲子 女生衣著,4.9,137,301,$88
53,蝦皮優選牛仔吊帶褲【現貨】XS~2XL感恩回饋 限時下殺 夏季新款韓版寬鬆減齡高腰闊腿牛仔褲背帶褲女 牛仔吊帶褲寬褲 闊腿褲,4.9,670,"1,257",$59 - $289
54,[限時下剎]現貨實拍 S~5XL修身顯瘦小腳褲 新款韓版棉麻女小腳褲寬鬆休閒哈倫褲長褲亞麻蘿蔔九分褲,4.8,124,340,$139
55,[快速出貨] 丹寧牛仔褲 牛仔長褲女 破洞牛仔褲 直筒褲 九分褲夏季新款韓版水洗磨破小腳九分牛仔褲女,4.9,443,950,$174
56,MOVINGPEACH 女運動長褲夏裸感無痕無T縫線瑜伽褲高腰緊身褲提臀彈力純色健身訓練長褲薄款速乾HLN,4.9,293,666,$384
57,GENQUO_圓領背心連身褲-女,4.9,40,285,$119
58,法式工裝褲 女 寬鬆 bf 束腳 運動 休閒 寬鬆 顯瘦 高腰 百搭 褲子 秋冬 顯腿細 美式 港風 視覺 增高 顯腿長,4.8,29,92,$169
59,蝦皮優選薄款 運動褲女 哈倫褲 原宿風 bf風 九分褲 學生運動褲 韓版 寬鬆 束腳 休閒褲 長褲 女生長褲  休閒運動褲 褲子,4.8,156,513,$108 - $138
60,🌱Comeandbuy🙋現貨 四色可選 運動健身褲女 運動風條紋內搭褲 高彈力緊身速乾顯瘦運動跑步瑜伽貼身打底長褲,4.4,"1,321","4,715",$79
61,韓國 墜感直筒褲女 女生西裝褲 新款 韓版寬松學生九分休閑褲 米白色褲子 女生西褲 百搭顯瘦哈倫褲 正韓女褲 九分直筒褲,4.8,76,216,$298
62,【HOT 本舖】可愛減齡 背帶褲 吊帶褲 女 春夏新款 連身褲 直筒褲 純色 牛仔 時尚百搭 韓系少女 學生 寬版顯瘦,4.8,46,109,$295
63,【Hanna】現貨 無T線九分 高腰瑜珈褲 運動健身褲 訓練緊身褲 休閒內搭褲 黑褲 女,5.0,30,82,$498
64,S-3XL★優質現貨★ 鬆緊牛仔長褲 長褲女 闊腿褲不規則新款牛仔長褲 韓版寬鬆顯瘦闊腿牛仔褲哈倫褲 韓妞必備 海外直送,4.8,536,"1,228",$155
65,牛仔長褲 老爹褲 寬褲 闊腳休閒長褲高腰牛仔褲女寬松韓版學生顯瘦闊腿褲新款百搭潮流九分直筒老爹褲,4.8,341,796,$228 - $246
66,特價出清🎉🎉 Nike 耐吉七分褲 女夏季2019新款韓版百搭休閒褲 中褲薄款馬褲 寬鬆哈倫運動褲 彈力褲,4.9,102,280,$150
67,mistletoe 新款淺色卷邊ins牛仔褲女直筒寬松學生歐美高腰老爹褲,4.9,236,566,$349
68,蝦皮優選老闆不賣了!版型超正超顯瘦!!!黑色西裝長褲 百搭簡約小腳褲 休閒褲 西裝褲 哈倫褲 女 長褲 休閒褲 鬆緊腰-杜達女孩,4.8,293,600,$229
69,【26040】鬆緊腰個性直筒褲顯丹寧牛仔褲女,4.9,711,"1,501",$245
70,現貨免運 仙女宅宅褲 涼涼褲 休閒褲 春夏女睡褲 居家服 鬆緊束口褲 縮口褲 懶人褲 薄款燈籠褲 抖音爆款 批發價,4.9,53,272,$99
71,【HOT 本舖】春季新款 運動褲 女 休閒長褲 哈倫褲 小腳褲 高腰 黑色束腳 字母印花 學生  鬆緊腰 九分褲 學院風,4.7,36,79,$120
72,涼涼褲 防曬褲 休閒褲 女 九分褲 燈籠褲 防蚊 防嗮 女夏 薄款 透氣 百搭 清涼 居家 睡褲 空調褲 仙女 冰絲,4.7,71,215,$104
73,MOVING PEACH 女運動長褲超高腰提臀緊身褲壓力褲瑜伽褲彈力速乾跑步訓練健身褲 ALH,4.8,190,443,$327 - $382
74,冰絲闊腿褲女夏季薄款2020新款高腰垂感黑色寬鬆夏季拖地褲休閒直筒墜感長褲寬褲個性潮流氣質美女褲飄逸韓版女生淑女通勤褲子,5.0,30,86,$228 - $232
75,現貨 ins超火2019新款hiphop工裝褲女春秋季原宿街頭嘻哈寬鬆百搭學生束脚褲韓版潮流縮脚褲女孩小個子150,4.9,562,"1,394",$159
