,item,rate,num_rate,num_sold,price
1047,蝦皮優選Gymshark 連帽背心 背心 DROP ARM SLEEVELESS HOODIE  運動 健美 健身 慢跑 健美,5.0,7,11,$919
1048,蝦皮優選背心 針織背心 無袖毛衣背心 V領針織馬甲男韓版寬鬆外套 馬甲背心 正韓男生上衣,4.8,33,73,$394
1049,蝦皮優選美國國旗健身背心工字背心男 運動背心 細肩背心無袖 有挖背寬鬆背心重訓背心挖背背心純色背心籃球跑步慢跑,4.6,24,69,$110
1050,NBA內著 運動配件 男內著 勇士隊 球迷運動內衣褲組合 NBA運動配件館,5.0,4,4,$499
1051,現貨 實拍M-4XL秋冬純棉粗布中老年唐裝棉坎肩棉馬甲男民族盤扣立領夾棉背心外套,4.6,5,7,$579
1052,【內褲達人】網紗透明背心無袖背心超薄性感家居男士內衣BR2229 男內衣背心(5-10天出貨)本商品不包括展示內褲,5.0,3,3,$320
1053,運動健身 純棉馬甲 男運動跑步 訓練薄款 無袖背心坎肩T恤 吸濕排汗衫 運動T恤 訓練 健身 跑步運動服上衣,4.2,6,12,$198
1054,蝦皮優選【在地人】透氣純棉吸濕排汗男背心 (L~XXXL 黑/白) 100%全棉透氣升級,5.0,20,91,$79
1055,男牛仔外套 男士春夏秋款黑色牛仔韓版修身馬夾繡標背心坎肩上衣牛仔馬甲背心  單寧 男外套xp8073,5.0,1,1,$670
1056,牛仔背心男 新款韓版修身男裝男士白色馬夾潮流坎肩白色休閒背心牛仔外套  單寧馬甲外套xp8060,5.0,1,1,$630
1057,男牛仔背心 新款韓版修身男裝牛仔男士牛仔馬夾潮流坎肩白色休閒背心 單寧馬甲外套 牛仔外套xp8056,5.0,1,1,$640
1058,牛仔背心男 新款修身男士牛仔貼布牛仔馬夾坎肩刺繡休閒 單寧馬甲外套 牛仔外套xp8047,5.0,2,5,$750
1059,男牛仔馬甲背心 新款韓版修身破洞牛仔男裝連帽牛仔馬夾男士牛仔外套  單寧 男外套xp8045,5.0,2,20,$799
1060,肌肉健身兄弟夏季運動訓練跑步無袖修身彈力籃球純棉背心男現貨,5.0,3,12,$284
