,item,rate,num_rate,num_sold,price
46,潮褲春秋薄款飄帶裝飾新款束腳褲子男嘻哈多口袋哈倫褲工裝褲男學生工作褲,4.9,16,57,$278.00
47,三色 神版型水洗修身牛仔褲 直筒牛仔褲 牛仔長褲 牛仔褲 男牛仔褲 休閒長褲 長褲 United Freak BK12,5,23,70,$480.00
48,【Myj美宜佳】彈力工作褲‧多尺碼‧薄工作褲‧口袋工作褲‧多口袋工作褲‧男工作褲‧素面工作褲‧厚工作褲，現貨【A28】,4.9,80,198,$295.00
49,特價衝評 耐吉刺繡logo長褲 NIKE運動 NIKE長褲 耐吉休閑 運動套裝 男款運動夾克 男長褲 GH-014,4.9,68,163,$200.00
50,(現貨)+換季賠錢超殺出清賣完為止 韓版束腳休閒運動長褲 情侶長褲 中性長褲 男長褲 休閒褲 運動長褲 休閒長褲 工作褲,4.8,63,199,$109.00
51,蝦皮優選新款韓版男工裝褲S-5XL加大碼束脚褲休閒褲多口袋寬鬆胖子肥人肥大長褲 棉褲收口小脚褲子男生褲子青年哈倫褲休閒長褲縮口褲,4.7,267,678,$195 - $225
52,CPMAX 韓版休閒百搭九分縮口褲 男修身小腳褲 百搭潮流束腳褲 休閒運動褲 縮口褲 束腳褲 修身長褲 男休閒褲 P68,4.8,89,213,$139.00
53,蝦皮優選M-5XL 現貨 大碼寬鬆冰絲長褲 九分褲男 彈力健身運動褲 休閒束腳褲 潮牌舒適百搭長褲薄款 透氣速乾褲,4.8,18,52,$189.00
54,隱蔽者機能束腳褲男潮牌戰術傘兵工裝褲國潮休閒街頭修身小腳褲子,4.7,365,733,$319.00
55,蝦皮優選【現貨】M-8XL ins潮牌工裝褲男 大碼寬鬆休閒褲 九分褲 韓版男百搭長褲 哈倫褲 工作褲 束腳褲 縮口褲 日系潮流,4.8,265,716,$318.00
56,蝦皮優選【行者走天下】中國風亞麻哈倫褲七分褲休閑褲 春季日系大碼男褲子 寬松大碼棉麻七分褲男大褲衩胖子7分褲闊腿亞麻休閑短褲夏,4.8,24,53,$179.00
57,【現貨】工裝褲 男性休閑長褲 休閒褲  日系哈倫寬鬆工作褲 男褲 縮口束腳休閒褲 男生褲子 九分褲男 素色潮流束腳褲,4.5,29,93,$155 - $195
58,蝦皮優選下殺M-5XL 拉鏈冰絲休閒褲男 夏季彈力透氣褲 抽繩運動褲 鏤空網眼褲 速幹褲 九分褲 束腳褲  韓版長褲  男性長褲,4.9,25,65,$99 - $169
59,蝦皮優選全店299免運 牛仔褲男 簡約時尚潮流帥氣小腳牛仔長褲 韓版素面彈性休閒長褲 黑色百搭丹寧牛仔褲 牛仔工作褲 牛仔褲,4.8,983,"3,094",$199.00
60,蝦皮優選【JKD】M-5XL碼 耐磨寬鬆牛仔褲 休闲舒适牛仔褲 寬鬆工裝束腳褲 松緊男長褲 牛仔褲 工裝褲 男生衣著,4.7,49,168,$117.00
61,蝦皮優選韓版修身休閑西褲  青少年男學生九分褲 日系原宿風小腳西褲 帥氣百搭西裝褲 純黑色休閒褲 27-34碼現貨,4.8,132,324,$198.00
62,蝦皮優選升級版面料 夏季防水速干褲 戰術褲男ix7工裝褲 宽松大碼鬆緊褲 ix9薄款彈力長褲,4.8,26,60,$388.00
63,親子防蚊褲 束口褲 男童褲 女童褲 兒童大人防蚊褲（80-170公分）綿綢九分燈籠褲,4.8,39,350,$65 - $115
64,【現貨熱賣】○春季工裝褲男潮牌哈倫束腳褲韓版潮流寬松休閑褲子學生運動九分褲,4.9,12,128,$180.00
65,亞麻休閑長褲男士中國風寬松哈倫褲大碼束腳運動九分褲男燈籠褲子,4.7,63,169,$88 - $193
66,【滿1500免運】 時尚百搭牛仔外套 高品質  秋裝質檢牛仔夾克修身牛仔衣男牛仔外套丹寧外套 薄外套夾克 男生衣著 現貨,4.7,"2,484","5,738",$260.00
67,CPMAX 韓版修身牛仔褲 小腳褲 小直筒牛仔褲 男牛仔褲 休閒褲 韓版牛仔褲 鉛筆褲 帥氣牛仔褲 單寧牛仔褲【J03】,4.7,"4,719",12000,$189.00
68,【壹號站】新款韓版修身破洞黑灰色小腳褲修身 個性膝蓋 刀割 牛仔破褲 潮男修身小腳 牛仔長褲 男(FC51),4.6,56,167,$178.00
69,【現貨 M-3XL】工裝褲男 長褲 現貨 直筒褲 寬鬆褲 日系 工作褲 休閒褲 棉褲 軍褲 潮牌 側口袋 褲子 男裝,4.7,24,79,$59 - $249
70,【特價出清】PUMA 彪馬 男薄款長褲簡約素色印花 迷彩休閒男女生束腳褲韓版修身舒適運動透氣男士小腳褲英倫學院風潮男褲子,4.7,402,"1,032",$150 - $219
71,CPMAX 韓系寬鬆休閒九分縮口褲 運動縮口褲 休閒縮口褲 韓版休閒長褲 韓系潮流休閒長褲 男休閒長褲 休閒褲 P54,4.8,125,250,$159.00
72,【壹號站】素面縮口褲 工裝褲男 長褲 M-3XL 現貨 直筒寬鬆裤 日系工作褲 休閒褲 (JY501),4.6,103,370,$178.00
73,蝦皮優選臺灣現貨 iX7戰術褲男長褲特种兵軍迷裤户外作訓褲秋冬登山裤耐磨执政官,4.7,61,122,$398 - $488
74,28~44吋腰✨台灣現貨 超彈力透氣排汗速乾褲 休閒褲 登山 戶外 工作褲 男/女 6色 M-8XL碼【CP16029】,4.9,97,258,$549.00
75,現貨 牛仔褲 男性休閑長褲 韓版長褲 春淺色牛仔褲男修身彈力小腳褲男士薄款青少年休閒白色褲子男,4.6,81,258,$128 - $175
76,【町先生】2色多碼🌓男皮繩休閒修身 潮男九分褲男 寬鬆棉麻舒適男直筒正韓四季可穿 薄英倫風哈倫褲小腿褲 長褲男生格子褲,4.8,781,"2,011",$168.00
77,CPMAX 丹寧牛仔長褲 男 牛仔褲 小腳褲 日韓簡約素面質感修身 透氣舒適 帥氣百搭 【J02】,4.5,"1,007","2,627",$189.00
78,超低價黑色褲子男 韓版潮流縮口褲百搭男生運動褲 大尺碼束脚長褲 寬鬆男生長褲 運動長褲 休閒褲 素色小腳學生長褲時尚潮流,4.8,532,"1,515",$158.00
79,蝦皮優選『高質感』西裝褲男 落地西裝褲 寬褲 西裝寬褲 垂感闊腿褲 直筒褲 西褲 韓版 日韓ins 學院風 韓國 男生長褲 現貨,4.8,12,61,$399.00
80,蝦皮優選【SC】歐美潮流 黑色破壞刀割破洞彈力男小腳 牛仔破褲 超強修腿顯瘦 權志龍著用款 GD褲 雙膝刀割破壞 #SC004,4.9,197,434,$650.00
81,春夏季潮牌INS休閑長褲男 韓版潮流寬松束口休閒褲 日系寬鬆百搭多口袋工裝褲男 港风大码傘兵裤  秋冬大碼工作裤男 现货,4.8,28,109,$98 - $258
82,✘♛๑運動褲男生休閒褲最大7XL男春秋薄棉寬松直筒大碼三道杠男士松緊褲加肥加大校服褲長大尺碼長褲復古休閒長褲縮口褲寬鬆工,4.7,52,166,$194 - $213
83,蝦皮優選薄款運動長褲 縮腿設計超顯瘦 薄款更透氣舒適 綁帶設計 口袋拉鍊設計 運動褲 運動長褲 休閒褲 縮口褲,4.9,77,166,$236.00
84,蝦皮優選【299免運】🔥快速發貨 大碼數工作褲  休閒褲男 百搭男生直筒褲 長褲 日系休閑褲 束腳工褲  潮牌三杠工作褲 黑色,4.7,66,194,$115 - $155
85,工裝褲男潮牌街頭潮流嘻哈bf褲子學生s碼韓版ulzzang百搭ins九分,4.7,130,424,$195.00
86,蝦皮優選速乾褲 薄款韓版長褲  修身小腳褲 男性休閒長褲  運動長褲 健身褲休閒褲 工作褲子男 束腳褲 運動褲 空調褲 透氣涼爽,5,17,60,$95.00
87,【現貨】修身牛仔褲 牛仔褲 男牛仔褲 單寧牛仔褲 IFOA,4.9,170,325,$250.00
88,【M-5XL大尺碼】夏季薄款淺色九分牛仔褲男潮牌寬鬆直筒韓版潮流秋季男生休閒褲子,4.7,70,218,$250.00
89,日系文青八分褲透氣仿亞麻格子褲情侶款大碼男格紋休閑褲子 修身小腳褲,4.8,967,"2,730",$350.00
90,【19款入 S-3XL】秋冬季帥氣嘻哈褲子男女情侶款 港風寬鬆ins潮運動褲男 韓版學生休閒百搭長褲 超火網紅顯瘦工作褲,4.8,14,58,$118 - $148
91,CPMAX 超涼感麻棉九分休閒長褲 夏季休閒長褲 舒適透氣休閒褲 男九分褲 九分休閒褲 棉麻長褲 休閒褲 薄款 P69,4.3,22,53,$199.00
92,港風BF風個性百搭休閒褲子 男 運動褲子 潮男 現貨 哈倫褲 束腳褲  縮腳褲 九分褲 男士長褲 男生 運動褲 男生褲子,4.9,224,473,$88.00
93,【特價跑量】大碼運動褲男 縮口褲休閒褲 慢跑褲條紋長褲修身顯瘦黑色褲大碼彈性褲 運動服飾 束口褲棉褲 學院風潮牌百搭,4.8,"1,238","4,205",$97.00
94,M-5XL 現貨 男士潮牌同款大尺碼工裝褲 青年韓版素色百搭休閒長褲 時尚寬鬆舒適小腳哈倫褲 縮口工作褲男 正韓褲子,4.8,23,78,$177.00
95,【全場最低價】工裝褲 2020新品 個性運動褲 韓風束腳褲 港風男生長褲 寬鬆縮腳褲 褲子男 運動褲 休閒褲 男生九分褲,4.9,144,243,$98 - $195
