,item,rate,num_rate,num_sold,price
104,多口袋工作短褲 五分褲 工裝短褲 日系復古休閒短褲 街頭潮流 BF原宿風個性印花短褲 大尺碼短褲 男生短褲 美式短褲男,4.8,20,55,$299.00
105,@TT旗艦店 运动短裤潮牌潮流中裤五分褲寬褲裤子休闲褲子短褲休閒短褲男生短褲棉短褲男短褲男短褲膝上 (LTT615),4.7,35,88,$179.00
106,【UNDER ARMOUR】男 MK1短褲(1306434-100),4.9,22,42,$699.00
107,【特價 大量現貨】男生短褲 多口袋工作短褲 歐美復古工裝短褲 黑色寬鬆大尺碼短褲男 休閒短褲五分褲5分褲 膝上短褲 軍褲,4.7,74,215,$188.00
108,蝦皮優選短褲 迷彩短褲 速幹短褲男 M-3XL 運動短褲 休閑短褲 學生短褲 寬松舒這 男士間約短褲 大尺碼短褲,4.9,33,76,$198.00
109,NIKE 耐吉 男 尼龍速乾 沙灘褲 彈力透氣 口袋拉鏈 跑步褲 速乾褲 五分褲 休閒短褲 運動短褲 訓練褲,4.9,21,58,$260.00
110,Under Armour安德瑪UA男運動速幹短褲 健身運動短褲男梭織褲籃球跑步訓練寬松薄款透氣速幹無內裏五分褲,4.9,43,106,$209.00
111,Nike 耐吉 男 短褲 速乾褲 口袋拉鏈短褲 休閒短褲 五分短褲 海灘褲 運動短褲 大尺碼短褲 休閒短褲 男生短褲,4.9,70,143,$215.00
112,蝦皮優選M-7XL 夏季工作短褲男 日系迷彩工裝短褲 迷彩褲 大碼五分褲 潮牌短褲 美式短褲 多口袋短褲 男生衣著【西京】,4.7,26,71,$215.00
113,19夏裝多色休閒短褲男 五分短褲 寬鬆短褲 運動短褲 熱褲 鬆緊 大呎碼短褲 白色短褲 素色海灘褲 沙灘褲運動服飾男,4.9,34,132,$100.00
114,胖達）NIKE DRI-FIT FLEX 短褲 927527-010 黑 男,5,144,271,$799 - $864
115,蝦皮優選【6色入】M-5XL 健身 跑步 套裝 速乾 透氣 運動套裝 兩件式套裝 2020夏天男短袖套裝短袖T恤+短褲運動服,4.9,63,196,$169.00
116,【現貨】Movingpeach運動短褲無內襯運動短褲女包邊翹臀馬拉松跑步健身速幹單車訓練褲瑜伽短褲屁股蛋 APL,5,356,"1,045",$230.00
117,現貨 Under Armour 安德瑪 UA 五分褲 短褲 運動休閒短褲 男 Ua 速乾褲 慢跑訓練短褲 男士大尺碼短褲,4.9,90,177,$199.00
118,七分褲 涼感褲 男生運動短褲 潮牌短褲 冰絲褲 運動七分褲 男  八分褲 休閑寬松速干薄款健身七分褲 短褲男,5,14,33,$195.00
119,【UNDER ARMOUR】男 短褲(1309651-005),5,40,52,$599.00
120,◆現貨熱銷款◆夏季必備 多款復古牛仔破洞短褲 男短褲部分大碼 休閒短褲牛仔褲子 街頭破壞丹寧 男牛仔短褲 夏韓版直筒破褲,4.8,80,185,$199.00
121,正韓貼標運動短褲 素面寬鬆五分褲 百搭休閒短褲 素色直筒短褲 膝上短褲 鬆緊腰短褲 工作短褲 海邊度假沙灘褲 工裝短褲男,4.7,15,52,$99.00
122,全網最低 2122 NIKE運動褲 錦綸冰絲  跑步褲 速乾褲 五分褲 休閒褲 運動短褲 耐吉 短褲 男短褲 休閒短褲,5,13,45,$139.00
123,蝦皮優選【E.F】現貨供應 大尺碼 短褲 高質量 印花 休閒褲 休閒短褲 正韓 五分褲 純色運動褲男 工作褲 純棉 男士五分褲,4.8,36,184,$99.00
124,蝦皮優選短褲 五分短褲 短褲男 工作短褲男 男生短褲 休閒短褲 多口袋短褲 五分褲 工裝短褲 鬆緊腰短褲大口袋短褲,4.9,17,44,$188.00
125,現貨熱銷🔥薄款迷彩素色超值多口袋短褲/工裝褲/五分褲/工作褲/休閒褲/男短褲 9色 29-38碼【CG514001】,4.7,167,385,$299.00
126,蝦皮優選🇬🇧 <現貨免運🔥> 韓版 格紋 修身 格子短褲 大尺碼 格紋短褲 黑色短褲 短褲 男短褲 棉麻短褲 大尺寸,4.9,469,"1,117",$299.00
127,蝦皮優選【特價批發】🔥熱銷款現貨🔥實拍圖 百搭舒適薄款 休閒短褲 短褲 男短褲 休閒短褲 五分短褲 工作褲 卡其褲 簡約素色,4.6,86,297,$239.00
128,【6色入】M-5XL 健身 跑步 套裝 速乾 透氣 運動套裝 兩件式套裝 2020夏天男短袖套裝短袖T恤+短褲運動服,4.7,23,65,$126.00
129,蝦皮優選[現貨]運動 籃球褲 拉鍊 口袋 運動褲【夢想街】短褲 透氣 彈力 寬鬆 排汗 休閒 寬 睡褲 健身 慢跑 登山 褲 男,4.9,224,489,$299.00
130,【壹號站】男士透氣五分短褲男亞麻男生短褲 運動鬆緊抽繩短褲五分褲 工作短褲 休閒褲 運動褲五分褲   (LEA126),4.7,13,48,$176.00
131,蝦皮優選【JKD】M-5XL碼  夏裝棉麻五分褲男式休閒褲百搭潮流青年男 純色 簡約 直筒褲  短褲 褲子 現貨 男生衣著,4.9,10,40,$91.00
132,🐾夏季冰絲褲🐾男款休閑長褲 運動褲超薄冰絲松緊腰爸爸中年男褲子夏季薄款中老年人寬松休閑長褲老人短褲,4.8,44,152,$184.00
133,《2020JOECITY-MIT》男-鐵灰色-拉鍊款雙線排汗短褲-尺寸：M.L.XL.2L,5,22,49,$100.00
