,item,rate,num_rate,num_sold,price
97,蝦皮優選薄外套 五色入 男生外套 防曬外套 夏季防風防曬透氣連帽外套 男生薄外套 防曬衣男 情侶外套 薄外套男 男薄外套 現貨,5.0,11,24,$229
98,【DZ】239.現貨熱賣【外套+褲子】春秋夾克男士外套韓版休閒運動服學生修身棒球服男時尚簡約 百搭潮流上衣 男裝休閒外套,4.9,15,30,$151 - $259
99,蝦皮優選【星潮流】新款連帽外套 男生外套 韓版薄外套 男防風外套 機車外套 長袖外套 大尺碼修身夾克 休閒外套 男生夾克 風衣,4.8,28,50,$369
100,復古棉麻男短袖漢服中式亞麻盤扣唐裝青年寬松麻料衣服中國風T恤,4.9,17,47,$131 - $188
101,蝦皮優選新款 送男朋友🎁日韓國簡約胸針羽毛別針男 男士大衣外套高檔氣質時尚衣服配飾品,5.0,11,27,$49
102,【現貨】夏季亚麻襯衫男 七分亚麻衬衫 短袖衬衫男休閒襯衫外套 正韩衬衫外套男 文艺男宽松七分袖衬衣 痞帅港风薄款衬衣,4.6,55,122,$199
103,免運〈短袖連帽外套〉素面連帽外套 短袖連帽 休閒短袖外套 連帽休閒外套 情侶外套 男外套 6色【韓瘋谷】,4.8,64,164,$299
104,FengKK男裝 男士7分袖襯衫 襯衫男 潮流韓版工裝帥氣七分短袖 牛仔 男式襯衣夏季寬松休閑外套潮,5.0,9,22,$229
105,中國風道袍男短袖唐裝開衫和服七分袖防曬衣夏季日式和風薄外套潮中國風 國潮男裝 個性潮牌半袖衫641,5.0,1,9,$154 - $196
106,連帽外套 休閒外套 長袖外套 男生衣著外套男2020春季新款正韓版時尚百搭寬鬆顯瘦外穿字母小清新學院風上衣外套,4.8,18,37,$399
107,蝦皮優選【賣場銷量最高最低價！人均限購一件！】潮牌工裝背心 日系復古潮流美式坎肩機能多口袋戰術背心外套男 搶完立即恢復原價,5.0,6,23,$250
108,The North Face TNF 北臉 衝鋒衣 北面 男戶外防風 防潑水 運動戶外防風沖鋒衣 風衣外套 薄款登山服,5.0,9,22,$940
109,【UNDER ARMOUR】男 連帽外套(1320722-001),5.0,164,337,"$1,399"
110,胖達）NIKE NSW CE SUIT 基本款 運動 套裝 風衣 外套 長褲 BV3031-010  黑 男,5.0,45,78,"$1,899"
111,【沃德二店】實拍 和服 道袍 男 日系 開衫 日式 薄外套 中國風 復古 七分袖 j.z world小版男裝,4.8,81,164,$390
112,蝦皮優選【高品質 現貨】西裝外套 男外套 單排扣間約外套 韓版潮流西服 休閑寬松男士正裝 韓國夾克 學院風文藝西裝外套 正韓衣著,4.8,24,64,$369
113,蝦皮優選長袖格子襯衫男 休閒薄外套男款 韓版潮流夾克襯衫 格紋印花襯衣 外搭衣著男 五色可選 秋季上衣 學生襯衣,4.2,17,68,$198
114,蝦皮優選新款襯衫男韓版潮流襯衣男潮學生百搭寸衫情侶裝長袖外套文藝寸衫韓版外穿襯衣男,4.9,101,291,$198
115,韓版 單排一粒扣  西裝外套 休閒西裝外套 男西裝外套 正式西裝 修身 面試西裝 業務 謝師宴 畢業報告 鬼怪 李東旭,4.7,10,22,$350
116,『胖哥大尺碼專賣店』大碼男休閑寬松肥佬冬季保暖真皮皮衣加肥加大水貂毛領外套,5.0,5,19,"$44,000 - $70,000"
117,【DJS】防曬衣男 連帽外套男 夏季超薄透氣舒適防曬連帽外套 防紫外線外套 薄外套拼接 男生外套 韓版男生防曬防蚊外套,4.4,8,17,$199
118,丹寧牛仔外套男 可拆帽 連帽 牛仔外套 重磅 水洗牛仔 飛行  寬鬆 夾克 丹寧 情侶 連帽潮流牛仔外套 可拆  落肩,4.4,74,173,$339
119,【夏季必備】INS潮夏威夷風印花襯衫男 港風潮流寬松大碼沙灘度假出國旅行短袖花襯衫 古樹葉印花送男友情侶裝 短袖薄外套,4.9,9,32,$55 - $155
120,男裝套裝搭配潮流帥氣百搭外套男網紅修身薄款社會春夏季潮男一套,4.8,11,22,$760
121,95%棉 襯衫外套 長袖襯衫 襯衫外套 休閒襯衫  2020新款春季襯衫男長袖暗黑系學生韓版寬松潮流工裝襯衣男,4.9,10,17,$207
122,秋季T恤男長袖青年中式棉麻純色衣服中國風男裝立領體恤潮襯衣 外套 衣服 長袖上衣 中國風 漢服 唐裝,5.0,7,23,$254
123,【M-5XL 现货】ins寬松百搭學生潮流帥氣襯衫外套 男生衣著 長袖韓版外套 日系復古黑暗工裝長袖襯衫男  襯衫男,4.9,7,13,$142
124,夏季男港風原創沙灘情侶短袖花襯衫 韓版寬鬆休閒短袖襯衫 夏威夷新款海灘度假襯衫外套 正韓上衣 男生衣著,5.0,2,15,$279
