,item,rate,num_rate,num_sold,price
77,貨到付款 新款襪子 男女秋冬 均碼中筒襪 純棉純色復古日系襪子 長筒春襪 長筒襪,4.9,211,"4,766",$14.00
78,原宿ulzzang休閑棉襪 日韓少女心襪子 學生百搭襪子 秋冬襪 中筒襪 學院風 可愛 日系襪子 男女,4.9,115,"2,014",$18.00
79,熱銷萬雙糖果色系棉質短襪 棉襪 短襪 襪子 素色襪 隱形短襪 船型短襪【DIFF】,4.8,19000,247000,$9.00
80,蝦皮優選3~12歲✩MIT✩兒童日系風格 直版襪 止滑襪 防滑襪 短襪 襪子 台灣製 童襪 汽車 消防車 警車 柴犬 恐龍 可愛,5,"3,471",23000,$25.00
81,蝦皮優選台灣製/防滑兒童襪子/有尺碼/防滑襪/襪子/襪/兒童襪子,5,"2,276",37000,$19.00
82,蝦皮優選大唐襪業 W97彩棉襪子 船襪 馬卡龍糖果色襪子 純色隱形棉襪淺口短襪,4.9,346,"6,814",$7.00
83,【i揪團】(現貨)🍦外銷日本馬卡龍船型襪子 ⭐️超好穿❤️❤️👏👏👏 cp值爆錶,4.9,753,"7,658",$7.00
84,【最後一天10雙送小熊袋 】💕韓國10色可選小熊襪🐻女生祙運動襪時尚潮流精品小熊短襪淺口百搭潮流襪小熊襪 🐻,4.8,50,"3,550",$3 - $5
85,蝦皮優選大唐襪業 D121新品復古風襪子 日系純色船襪廠家棉質短襪現貨批發,4.9,139,"2,444",$17.00
86,⭐買10送1⭐ T檔15D絲襪美肌彈力無痕不易勾破絲襪 美腿修飾 絲襪 膚色絲襪 黑色絲襪長襪耐勾絲襪 絲襪 絲襪連褲襪,4.9,180,"5,512",$15.00
87,⚡️Mr.CP⚡  現貨秒出 史努比襪子 短襪 淺口 可愛 韓妞必備 SNOOPY 查理布朗露西 棉襪 韓版 日系,4.9,178,"1,138",$19.00
88,【現貨免運】韓國襪子 蠟筆小新全版隱形襪 K0596 正韓少女襪 韓妞必備船襪 百搭純棉襪 卡通踝襪 阿華有事嗎,5,"2,410","9,877",$39.00
89,💗日韓少女心襪子 學生百搭襪子 現貨 秋冬襪 中筒襪 可愛 長襪 中筒襪 短襪 韓國襪子 純棉 卡通襪 CP值超高！,4.8,650,"9,760",$18.00
90,洗衣網 護洗袋 包邊加厚 內衣袋 粗網 細網 內衣 內褲 被單 襪子 衣物 洗衣袋 米菈生活館【Z032】,4.9,"1,678","9,514",$12 - $24
91,韓國素色襪糖果色襪子淺口短襪素面襪女生衣著韓系黑色襪子白色襪新款休閒百搭簡潔素色彈力男女學生襪子女襪學生襪,4.8,180,"5,484",$6.00
92,蝦皮優選大唐襪業 D57黑色襪子中筒襪長襪日系ins潮街頭網紅純色堆堆襪白色,4.9,294,"4,417",$18.00
93,🎉ECHO🎉W352 角落生物 童襪 小朋友襪子 秋冬低幫直板短襪,4.9,257,"2,552",$19 - $22
94,襪子 女襪子 短襪 男襪子 棉襪 襪子 韓版 運動短襪 春夏季 薄款 短筒 低幫 學生 糖果色 隱形短襪 船型短襪 休閒,4.9,214,"4,673",$9.00
95,蝦皮優選【台灣現貨免運費】G.SIN銀離子除臭襪 吸汗棉襪 隱形運動襪 男襪 女襪 短襪 抗菌 消臭 籃球襪 除臭襪 透氣,5,"1,991",23000,$100.00
96,蝦皮優選【工廠現貨】台灣製 襪子 社頭襪 男碼 女碼船襪 短襪 運動襪 學生襪 船襪 工作襪 便宜襪 加大碼 加大 加大襪子,5,34,"1,213",$5 - $9
97,糖果色系棉質 棉襪 短襪 襪子 隱形襪 運動襪 學生襪 素色襪 隱形短襪 船型短襪 馬卡龍色系糖果棉襪 馬卡龍船型襪子,4.9,501,11000,$6 - $9
98,🔥團購批發🔥動物襪子耳朵卡通襪子純棉襪學生襪森林系女棉船襪日系女生襪子韓國可愛動物立體襪 短襪淺口襪 夏天襪子,4.9,91,"2,743",$1 - $8
99,[現貨]MIT台灣製 足弓襪 氣墊襪 機能襪 中筒襪 船襪 短襪 長襪 襪子,5,121,"1,043",$25.00
100,蝦皮優選彰化社頭製~中筒襪&提花休閒襪~一雙:10元，學生襪，工作襪，透氣，舒適，棉襪，臺灣製，長筒，短襪，中筒襪，踝襪，上班族,5,387,10000,$10 - $11
101,蝦皮優選【現貨免運】nonno 15D 2XL加大透膚褲襪 (黑色/膚色) 台灣製造 絲襪,5,651,"9,037",$39.00
102,【現貨免運】日系襪子 刺繡小圖純色中筒襪 S0274 熱賣款 必備長襪 復古百搭純棉襪 阿華有事嗎,5,"3,240","9,802",$39.00
103,【新品優惠】史努比人物頭像中短襪 韓國襪子 K0759 正韓少女襪 韓妞必備短襪 百搭純棉襪 素色襪子 阿華有事嗎,5,595,"1,942",$39.00
104,蝦皮優選可愛動物園動物刺繡隱形襪【台灣快速出貨】腳底襪船型襪 隱形襪 踝襪 矽膠 防脫落 棉襪 薄襪 短襪 女生襪 襪子 暖色系,4.9,198,"1,591",$5 - $22
105,蝦皮優選隱形船襪 船型襪 隱形豆豆鞋船襪 防滑短襪薄款 糖果色淺口 女襪 無痕隱形襪 隱形襪 短筒襪 魔術襪 短襪 條紋襪,4.9,172,"4,743",$5 - $9
106,蝦皮優選襪子 短襪 船襪 隱形襪 中筒襪 半筒襪 棉襪 彈性襪 短筒 素色短襪 長襪(1雙) 【B010-1】Color me,4.9,698,"9,608",$8 - $10
107,蝦皮優選【L0803】男生夏季 竹炭纖維襪 襪 襪子 竹炭纖維 男襪,4.9,"1,237",12000,$8.00
108,蝦皮優選「3日到貨」現貨實拍✨台灣製 足弓襪 氣墊襪 船襪 中筒襪 短襪 長襪 運動襪 學生襪 壓力襪 機能襪 減壓 男襪 女襪,4.9,120,"1,312",$20.00
109,蝦皮優選【足美樂襪品】MIT【購買10雙(10元加購1雙)】 (社頭熱銷款童襪)7-12歲直版襪、短襪、止滑,5,292,"4,228",$10 - $21
110,📢美國限定快乾厚底✔ | NIKE襪 DRI FIT 厚底 籃球襪 短襪 中筒襪 高筒襪  刺繡 小勾 快乾 厚底,5,410,"2,360",$110 - $295
111,蝦皮優選【現貨滿額免運】韓國襪子 無痕素色短襪 熱銷經典款 正韓 男襪女襪 韓妞必備 船型襪韓襪 韓國襪純棉襪 素色襪 哈囉喬伊,5,418,"2,287",$35.00
112,蝦皮優選✿MERCI 附發票✿ 現貨 不鏽鋼線夾 不鏽鋼襪夾 不鏽鋼防風夾 不銹鋼襪夾 不鏽鋼曬衣夾 晾衣夾 防風夾 不鏽鋼衣夾,5,818,21000,$3 - $4
113,🧦襪子王🧦多色直紋素色襪🧦韓國襪 waziking,5,"1,848",13000,$38.00
114,蝦皮優選【３日到貨】5雙一組 春夏薄款 新款韓版 兒童襪子 寶寶襪子 全棉襪子 童襪 男童襪子 女童襪子 網眼襪 夏季透氣襪子,5,154,"2,582",$15.00
115,蝦皮優選現貨 潮流楓葉 長襪 針織素色長襪 超高CP值 男女都可穿 中統襪 捲捲襪復古百搭 長襪 棉襪 襪子【D04】,4.9,223,"1,966",$24.00
116,【現貨免運】韓版襪子 復古彩點條紋短襪 S0060 韓妞必備 熱賣爆款條紋襪 百搭基本款 文青情侶襪 阿華有事嗎,5,"6,008",17000,$29.00
117,【現貨！免運費】童襪 兒童襪 台灣製 止滑襪 小朋友襪 恐龍與機器人兒童襪 童襪 女童襪 男童襪 嬰兒襪 兒童襪 寶寶襪,4.9,400,"6,004",$19 - $28
118,蝦皮優選台灣現貨天天寄【枕邊玩物】15D超薄超透T襠隱形絲襪 不露邊連褲襪 性感連褲絲襪 襪子 絲襪 長筒襪 31-0033,4.9,"1,950",25000,$14.00
119,蝦皮優選台灣製 黑/白/灰 加大碼 男碼 女碼船襪 短襪 運動襪 學生襪 船襪,4.9,278,"6,754",$10 - $13
120,蝦皮優選襪子 船襪 短襪 隱形襪 棉襪 彈性襪 短筒 韓款拼色 情侶襪(1雙) 【Z043】Color me,4.9,"1,008","8,352",$12.00
121,【現貨免運】韓國襪子 可愛速食小圖中短襪 K0378 正韓少女襪 韓妞必備 百搭純棉襪 素色襪子 純色襪子 阿華有事嗎,5,"6,528",20000,$39.00
122,蝦皮優選【美承襪子工房】MIT店長爆推款 超優惠商品 工廠直銷價(舒適、耐穿)-工作襪、學生襪、休閒襪、男女適穿,5,82,"4,236",$9 - $10
123,蝦皮優選襪子短襪女船襪 襪子四季襪子,4.9,"1,184",16000,$10 - $27
124,蝦皮優選最除臭的襪子 無效可退費10雙免運 本月20就送2 !絕對不臭 足立康奈米科技健康除臭襪 運動襪 氣墊襪 寬口襪 低筒襪,5,"2,426",26000,$100.00
125,[免運 現貨] 五指襪 中筒襪 學生襪 男士無臭棉質 短襪 台灣SGS檢驗 無重金屬 台灣公司附發票 分趾襪 襪子,4.8,493,"6,006",$16.00
126,～Betty靴下屋直播下單區～,5,527,248000,$1.00
127,冰絲無痕 網紗隱形船形襪 淺口襪女船襪 韓版隱形襪 無痕防滑防脫落襪 女短襪 人魚朵朵 台灣出貨 現貨 長期,4.9,"1,905",15000,$16 - $20
128,【SPeed-快速出貨】彩色糖果襪 日系素色短襪 糖果色棉襪 淺口短襪 船型短襪 淺口襪 隱形襪 女棉襪 踝襪 襪子,4.9,541,"5,137",$9.00
129,蝦皮優選【台灣現貨３日到貨】5雙一組 厚底款 兒童襪子 寶寶襪子 全棉襪子 童襪 男童襪子 女童襪子 透氣吸濕排汗襪子,5,385,"5,448",$20.00
130,【棉質】zO女生隱形襪夏季薄款女船襪淺口防滑棉 360°腳底防滑船襪 女生薄款防脫隱形襪子,5,55,"1,153",$1 - $7
131,胖達）NIKE SWOOSH SOCKS LOGO 三雙一組 短筒 踝襪 長襪 高筒襪 小腿襪 運動襪 襪子 男女 黑白,4.9,"2,037","4,944",$299.00
132,蝦皮優選【現貨&限時免運中】女孩春夏隱形襪 女船型襪 矽膠防滑 淺口設計 糖果馬卡龍色系 薄款低統隱形襪,5,336,"2,482",$15.00
133,馬卡龍色系糖果棉襪 短襪 襪子 隱形 糖果色 純棉 純色 吸汗 防臭 隱形 舒適 高質感 糖果棉襪 日韓 批發 多色,5,25,751,$1 - $7
134,MIT 無痕不易勾破絲襪 透膚絲襪 絲襪 不易割破 不易勾破 耐勾 台灣發貨 褲襪,4.8,"2,028",60000,$24 - $99
135,26122 純棉秋冬學院風百搭中筒襪子棉襪,4.9,"2,755",12000,$29.00
136,蝦皮優選【L0802】三色男士休閒短襪 襪子 襪,4.9,"2,354",23000,$12.00
137,襪子批發價韓版男士棉中筒襪日系秋冬季襪子男長襪潮牌冬季中筒潮流高幫長筒嘻哈籃球襪男士運動ins秋冬襪,4.9,63,"1,516",$15.00
138,【免運 現貨】隱形襪 船襪 台灣SGS檢驗 無重金屬 防滑 無痕 女 糖果襪 馬卡龍襪 魔術襪 襪子 URS,4.8,733,"8,410",$4.00
139,【買到戀愛】外銷日本好感馬卡龍船型襪【W0051】,4.9,12000,67000,$8.00
140,（好事多同款，24h台灣發貨）puma 毛巾底厚底襪 men sock,5,188,"2,549",$29.00
141,💖台灣堂💖100%全尼龍絲質褲襪/黑絲襪/膚絲襪/黑色絲襪/膚色絲襪/透膚絲襪/褲襪/黑褲襪/膚褲襪/尼龍絲襪/耐穿,4.9,93,"1,956",$19.00
142,【現貨免運】韓國襪子 運動糖果字母中筒襪 K0307 正韓潮流少女襪 韓妞必備長襪 百搭純棉襪 素色襪子 阿華有事嗎,5,"4,829",13000,$49.00
143,蝦皮優選現貨 矽膠防滑 隱形襪 糖果色魔術襪 糖果襪 糖果色 矽膠防滑隱形襪短襪子女韓版 襪子 船型襪 短襪 糖果色【QP49,4.9,49,889,$7.00
144,【台中BJY】jordan中筒SX5544-100/SX5544-024/短襪SX5546-011/SX5546-018,5,146,511,$230.00
145,蝦皮優選大唐襪業 D26限時秒殺 新款素色中筒棉襪百搭男襪運動加厚襪子廠家現貨批發,4.9,617,"8,015",$15.00
146,【日系素色馬卡龍短襪】短襪 隱形襪 糖果色襪 素色短襪 純色 吸汗 防臭 舒適 學生襪,5,700,15000,$9.00
147,【AND.】現貨供應中 NIKE 中筒襪 一組三雙 基本款 勾勾襪 運動襪 襪子 黑/白 薄/厚款,4.9,"3,036","8,879",$100 - $280
148,NINE強耐韓國透膚絲襪❤必買款百人好評推薦（大量現貨）⭐️ppt超熱銷團購款 韓國襪 韓襪 透膚絲襪 褲襪 無痕絲襪,5,"3,740",31000,$60 - $75
