,item,rate,num_rate,num_sold,price
958,【現貨】春夏 棒球帽  帽子 女生 刺繡 鴨舌帽 男生 學生 情侶帽子 成人 遮陽帽 夏季 防晒帽 休閒帽 運動帽 戶外,4.9,8,17,$95.00
959,正版MIT 波利 安寶 波力 網帽 帽子,5,23,43,$139 - $149
960,日系春夏四系小香風 八角帽貝雷帽,5,18,50,$160.00
961,ZOII 佐壹| 小帽簷孔洞漁夫帽 漁夫帽 桶帽 筒帽 #101062,5,28,44,$190.00
962,超級熱賣！！換季特賣 針織款漁夫帽 盆帽 五個顏色,5,275,771,$280.00
963,【HEALCOLD】韓版雛菊刺繡漁夫帽 7色 日系學生情侶盆帽 糖果色 夏天防晒遮陽帽 潮 春夏新款 女生帽子,5,13,26,$81.00
964,Augelute Baby童衣 兒童遮陽帽 兒童卡通可愛遮陽防曬帽 海邊沙灘防風護頸泳帽 88318,5,14,29,$129.00
965,（現貨批發）小雛菊漁夫帽女雙面夏天日系遮臉韓版潮百搭遮陽大沿太陽防曬帽子,4.9,8,25,$99.00
966,蝦皮優選Z32✨現貨/韓妞/夏季/漁夫帽/滾邊/撞色/遮臉帽/黑白色/ins/盆帽/簡約/百搭/水桶帽/配色/跳色/帽子,4.8,5,20,$200.00
967,JCH.tw 台灣現貨 韓版 買一送一【雙面大簷遮陽帽】 帽子 防曬 遮陽 帽子 盆帽 素色 純色 素面 漁夫帽 黑帽,4.5,16,39,$109.00
968,蝦皮優選現貨ins寶寶麻花毛線帽女童帽子可愛櫻桃辮子帽針織帽向日葵花帽兒童帽嬰兒帽寶寶帽,4.9,77,133,$155.00
969,【瘋搶618】夏季帽子女夏天韓版百搭防曬帽沙灘帽子出游海邊大沿帽遮陽帽草帽太陽帽漁夫帽,4.9,19,70,$65.00
970,木瓜製品/笑臉刺繡漁夫帽韓版可愛簡約百搭寬檐盆帽夏季防曬遮陽帽子,5,19,54,$158.00
971,[現貨]新款韓版男女漁夫帽 原宿高品質復古 情侶帽 板街舞潮男防曬帽子 復古街頭嘻哈帽 滑盆帽漁夫帽女素面黑色,5,24,52,$59.00
972,南茜ncy🔸Adidas 老帽 三葉草 Logo 刺繡 棒球帽 鴨舌帽,4.7,14,33,$520.00
