,item,rate,num_rate,num_sold,price
137,蝦皮優選🚚免運【24H出貨/🇹🇼公司貨+發票】高級尼龍休閒後背包/硬挺書包/素色背包/防盜背袋純色背包,4.9,"2,609","4,731",$299.00
138,蝦皮優選【附發票】🔥大容量雙肩後背包🔥新款學生書包旅行包休閒學院風帆布尼龍韓版 快速出貨,5,500,779,$299.00
139,免運🎈現貨🎈5-17號 小朋友最愛♥️ 阿奇幼幼園 背包造型圖案 短袖上衣 t恤 小童 男童 女童 百元童裝,5,35,81,$110.00
140,蝦皮優選【台灣現貨】寵物背包 寵物外出包 貓背包 狗背包 外出包,5,378,604,$730 - $980
141,蝦皮優選[台灣現貨]【可愛公主 護脊 小學生書包】大容量 防水 人體工學 雙肩包 兒童書包 背包 休閒包 運動後背包,5,142,221,$169 - $468
142,新品首發 現貨批發價 動漫鬼滅之刃吊飾 Q版雙面壓克力鑰匙扣鑰匙圈 禰豆子 炭治郎 義勇 善逸 香奈乎 掛飾 後背包掛件,4.8,19,207,$14 - $20
143,蝦皮優選【小狐狸寵物】方形帆布太空包 超大空間 貓咪外出包 太空寵物艙 狗背包 貓背包 寵物太空包 寵物提籠 寵物背包  太空包,4.9,212,405,$635.00
144,[附肩背帶] 大容量運動健身包 獨立鞋袋 手提運動包 運動提袋 旅行包 行李袋 登機包 訓練包 籃球包 游泳包,4.9,386,712,$299 - $399
145,40L 大容量40L登山雙肩背包 戶外運動背包 後背包 帆布雙肩包 登山包 防水 旅行包 大容量男女厚背包 帆布包,4.7,121,392,$146 - $147
146,動漫飄帶 鬼滅之刃 灶門炭治郎 禰豆子 鑰匙扣 韓版揹包掛件 二次元,5,15,277,$29.00
147,【免運費】防水斜背包/側背包 大容量胸包 密碼防盜背包 可外置充電/男士肩包/單肩包 側包/斜包 男 斜挎包/側肩包,4.9,375,791,$450.00
148,【MasCool】 Dickies 肩背包 手提包 托特包  學生包  後背包 手拿包 側背包 帆布包 帆布袋,5,74,176,$250.00
149,【WEEKEIGHT】簡約牛津布乾濕分離手提旅行袋/圓筒包/運動包/肩背包 i旅行Fun生活,4.9,510,838,$310 - $340
150,【三款選】迪麗熱巴同款背包 ins 迷你小後背包 書包 後背包 尼龍後背包韓系東大門 牛津布雙肩背包 學院風 潮可,4.7,"2,170","6,080",$8 - $44
151,🔥台灣現貨秒發🔥 純色 後背包 雙肩 學生 背包 百搭 尼龍 手提 簡約 背包 少女 書包 後背 ulzzang,4.9,57,118,$299.00
152,蝦皮優選✿MERCI SHOP 附發票✿ 現貨 翻蓋石洗帆布斜背包 帆布包包 斜背包 側背包 大背包 帆布包 帆布袋 購物包,4.9,488,"1,130",$190.00
153,蝦皮優選【24H出貨/🇹🇼公司貨+發票】爆款!皮質小巧後背包 迷你荔枝紋休閒背包 小背包 水洗皮背包,4.9,"1,700","2,866",$199.00
154,👑台灣現貨👑韓版字母 帆布後背包 雙肩後背包 後背包 時尚簡約 背包 學院風 休閒後背包 書包 背包,4.8,126,311,$99.00
155,蝦皮優選【新店開幕】💕現貨💕☆24H急速發貨☆ 牛仔胸背帶 寵物胸背帶 狗狗胸背帶 狗狗牽繩 牽繩 牽引繩 寵物牽繩背包,5,456,919,$69 - $145
156,蝦皮優選【現貨-免運費！台灣寄出】韓系背包 側背包 羽量級防潑水 包包 斜背包 腰包 背包 單肩包 男包 小背包 男生包包 胸包,4.9,"5,646",10000,$370.00
157,蝦皮優選全家免運🚚【公司貨附發票】三角銅牌防潑水尼龍後背包/韓版休閒厚磅尼龍休閒背包/OL緞面小背包,4.9,"1,649","2,658",$299.00
158,蝦皮優選頂峯背包款前開式雨衣-Outperform(直營),5,218,317,$899.00
159,蝦皮優選《灰橙戶外》🔥現貨🔥帶鎖8字扣 8字扣 S字扣 小號扣環 扣環 雙面扣 背包扣環 小扣環,4.9,22,266,$14.00
