,item,rate,num_rate,num_sold,price
63,蝦皮優選鈦矽鼻墊 現貨天天出 矽膠鼻墊 防滑鼻墊 柔軟鼻托 鼻墊 金屬鼻墊 矽膠鼻墊托 防滑無痕 矽膠螺絲型 眼鏡鼻托眼鏡鼻墊,5,175,"1,191",$1 - $25
64,蝦皮優選超黏 微型海綿鼻墊貼 EVA泡綿鼻墊 鼻托 防滑 吸汗 止滑 增高 柔軟 減震 眼鏡配件 板材眼鏡 連體鼻墊,5,11,120,$5.00
65,蝦皮優選MAYEV-現貨-復古超大金屬方框造型眼鏡❤️ 周揚青同款眼鏡 素顏平光鏡,4.9,"1,698","4,670",$79 - $99
66,【工業安全網】台灣製造實驗室/運動/騎車PC材質防護工業安全眼鏡S-600近視/老花眼鏡都可戴可當套鏡的護目鏡防武漢肺炎,5,444,"4,019",$25 - $55
67,蝦皮優選抗藍光眼鏡黑框眼鏡周揚青同款歐美大牌框型大方框平光眼鏡氣質細架大方框平光眼鏡擋飛沫大鏡框小臉眼鏡氣質大方框防藍光平光眼鏡,4.9,79,174,$159 - $499
68,摺疊眼鏡盒【PVC032】可折疊 眼鏡收納盒 太陽眼鏡盒 小清新 學生眼鏡盒【365創意生活】現貨,5,576,"1,605",$58.00
69,🏆蝦皮銷量冠軍🏆🇹🇼台灣出貨 高品質韓國潮流半框眼鏡  中性百搭眉框眼鏡 半框鉚釘眼鏡,4.9,"3,629","8,871",$99.00
70,🏆台灣現貨出貨⚠️加送厚實眼鏡盒 ⚠️復古眼鏡 無度數金絲平面平光鏡 圓框近視眼睛復古,4.9,416,"1,350",$20 - $95
71,蝦皮優選🈵滿額免運🈵 亮面圓形眼鏡防滑圈！圓型耳勾 圓形耳勾 眼鏡防滑耳掛 眼鏡止滑 運動耳勾 SHAWN尚恩鏡舖,5,120,621,$25.00
72,熱銷爆款 鋼鐵人同款 小勞勃同款 偏光變色片 抗uv400檢驗合格 墨鏡 太陽眼鏡  歐美復古方型 型男必備【B170】,4.9,932,"2,027",$69 - $340
73,蝦皮優選太陽眼鏡 復古眼鏡 圓框眼鏡 造型眼鏡 韓版文青復古墨鏡 網紅明星同款街拍歐美平光眼鏡 台灣出貨 現貨,4.8,251,804,$7 - $99
74,蝦皮優選偏光太陽眼鏡 抗UV400 偏光墨鏡 太陽眼鏡 墨鏡 愛的迫降 復古墨鏡  個性時尚黑色圓框小臉太陽眼鏡黑色迫降墨鏡,5,155,311,$155 - $399
75,TORE 運動眼鏡 抗UV太陽眼鏡 太陽眼鏡  偏光眼鏡 自行車眼鏡 13件組,4.9,"1,951","3,630",$295.00
76,蝦皮優選太陽眼鏡墨鏡復古太陽眼鏡抗UV400方框太陽眼鏡 膠條包邊方框墨鏡 經典不敗大方框 極顯臉小 歐美時尚方框小臉太陽眼鏡,5,237,478,$49 - $399
