,item,rate,num_product,num_sold,price
40,≡排汗專家≡【03311757】INSTAR 男女雙面穿籃球背心(台灣製 運動背心,35208,2379,220,$99
41,女背心 工字背心 挖背背心 小可愛背心 女背心 女夏天背心 貼身背心 透氣背心 內搭背心 挖肩背心【091】,9321,641,200,$49
42,自拍網◎美姿美儀X型防駝背心D047-MZ02男女成人兒童挺胸帶美姿勢脊椎背部駝背矯正帶矯姿挺背帶滑鼠肩糾正帶學生,61705,4905,200,$135
43,&美學小屋& 防駝背心、男女兒童通用、駝背、兒童駝背、兒童坐姿、 成人駝背,327,324,198,$299
44,春夏新款韓版 百搭顯瘦針織背心 女削肩繞脖背心 舒適貼身材質好穿 貼身素色內搭無袖上衣 推薦款 簡約時尚必備單品 B16,27499,406,193,$140
45,[MAGIC 999]真男人 假女人必Buy 狂歡派對 舞會表演 肌肉 猛男裝 背心款式  優惠139NT.,4283,1421,191,$139
46,台灣現貨 VS歐美大牌風 女生睡衣 三件式 仿真絲 高級綢緞蕾絲性感吊帶背心➕短褲➕睡袍 冰絲 男朋友撲倒款,3012,307,188,$450
47,"SKIP四季織精品**竹炭女運動背心**吸濕透氣,遠紅外線,負離子-特價1件490元,2件880元-MIT台灣製",5215,550,186,$490
48,【瑞仁行】MIT台灣製 - 珍愛一世 女背心 NO.720 (55元) | 棉質 | 女內衣 | 吸汗棉柔 | 女性內衣,2025,56,181,$55
49,自拍網◎美姿美儀X型防駝背心D024-01男女成人兒童挺胸塑腹帶脊椎背部駝背矯正帶防駝背帶駝背剋星爆乳縮腰體雕帶滑鼠肩,61710,4910,180,$249
50,狂推薦◎美姿美儀X型防駝背心D024-01男女成人兒童挺胸塑腹帶脊椎背部駝背矯正帶托胸帶美胸帶護腰束腰帶護腰帶矯姿挺背帶,38466,4894,177,$249
51,狂推薦◎美姿美儀X型防駝背心D047-XQ01男女成人兒童挺胸帶美姿勢脊椎背部駝背矯正帶矯姿挺背帶防駝背帶駝背剋星,38448,4877,175,$149
52,【LaVie洛薇】背心《免穿內衣》BRA T帶胸墊升級版打底衫內衣莫代爾木漿棉無鋼圈胸罩內衣女上衣TB0036,2908,94,172,$169
53,外銷款X型防駝背心駝背帶挺胸塑腹帶 駝背 脊椎矯姿帶 托胸帶 美胸帶 束腰帶 束帶駝背矯正帶神器中山式學生成人兒童男女,20003,4530,170,$298
54,LAVIE【現貨❤升級版】性感BRA-T帶胸墊罩杯細肩帶背心 舒適性感莫代爾棉無鋼圈百搭內搭白色上衣瑜伽女TB0037,2905,98,161,$159
55,【珍珍的家】 台灣製 櫻桃女童細肩帶背心內衣 女童內衣 少女內衣 學生型內衣 一王美7294,7539,627,156,$90
56,細肩帶針織背心 貓奴貓咪控 韓版無袖V領修身顯瘦 俏皮可愛內搭簡約時尚 刺繡喵咪 夏天女背心 J83,27253,405,155,$110
57,少女學生無鋼圈運動背心  在學女生必備,3512,1021,155,$88
58,【珍珍的家】台灣製一王美 1545純棉襯裙洋裝 長版背心內衣 少女內衣 學生型內衣 襯衣襯裙,7538,626,154,$149
59,衝評價熱銷ing 韓版 夏季新款 性感細肩帶背心 顯瘦修身豎紋針織打底 單穿內搭皆可 女短款吊帶 絕配好搭 H21,27496,406,151,$90
60,= 出清庫存特價 = NO.885 棉質Y型素色背心胸衣少女內衣(附胸墊),7696,94,152,$40
61,☆批發☆多彩 棉質少女 蕾絲繡花波浪花邊裹胸 抹胸//蕾絲花邊裹胸純棉少女內衣抹胸短款小背心,36852,800,148,$49
62,GF 背心 韓版百搭素色下開岔長版無袖背心 內搭背心 女生背心 女生衣著 女生上衣 2色【K06160】,40123,151,145,$120
63,= 出清庫存特價 = NO.552 素色棉質背心式少女內衣(附胸墊),7691,95,144,$35
64,紓困振興 現貨-托瑪琳自發熱護肩衫馬甲護頸護肩護背護腰帶保暖男女磁療坎肩背心-潮流C站,1749,342,136,$235
65,流行骷髏背心 黑色 白色背心骷髏印花背心性感透膚上衣百搭背心 女背心 顯瘦背心 長版背心 挖背背心 透氣舒適背心 預購款,11846,431,134,$399
66,小櫻【305 蠶絲棉. 女背心．M~3XL】高質感 t恤/內搭/上衣 ~ 涼爽 輕薄 透氣 舒適 好穿 不悶熱 彈性優,5574,519,129,$250 - $290
67,&美學小屋& 防駝背心、美姿帶，美背帶，兒童姿式不良、兒童坐姿不良 男女小孩通用,327,324,128,$340
68,現貨★寬肩背心★免穿內衣莫代爾棉BAR升級版日韓無鋼圈一體成型吸濕排汗透氣涼感居家內搭運動背心瑜伽孕婦素面 大尺碼 女,264,24,127,$150
69,女背心內衣     No.637     ◎嚴選棉質，耐洗不易變形     ◎圓筒織法【GS內衣 ★ 941好穿】,146,19,127,$89
70,限時折五百【傑克3C小舖】YUDA悠達3M科技男女電熱背心電熱衣發熱衣 勝電暖器/暖暖包/暖爐/露營釣魚重機必備/開學,26905,220,124,"$2,490"
71,[青山~AOYAMA] 韓版短褲穿搭彈性羅紋男女合身背心九色任選平背版【WA89007】,2820,1125,124,$90
72,≡排汗專家≡【03311791】HODARLA 男女肌膚無感挖背背心(輕量抗UV0秒吸濕排汗無袖上衣台灣製 ,35220,2413,123,$290
73,JF 內衣 舒適薄款 無鋼圈 細肩帶背心 小可愛 攏聚美背 運動背心 內襯可拆 女生背心 6色【K08643】,40114,140,119,$99
74,現貨-托瑪琳自發熱護肩衫馬甲護頸護肩護背護腰帶保暖男女磁療坎肩背心-潮流玩家,2053,202,118,$335
75,高品質 舒適萊卡棉 女圓領背心 內搭單穿素色好看好搭配 夏天無袖U領背心 黃金比例腰線顯瘦 J99,27499,406,117,$80
