,item,rate,num_product,num_sold,price
116,【珍珍的家】台灣製 男 竹炭短袖內衣 吸濕除臭 男竹碳纖維內衣 男竹碳短袖內衣 男內衣 男圓領短袖內衣9841,7536,627,441,$95.00
117,大馬標3皇冠刺繡 拉夫勞倫 Ralph Lauren 網眼透氣棉素面翻領立領 保羅男款短袖POLO衫,742,362,440,$380.00
118,2代男子短袖緊身衣 多色可款 腰身/男子PRO/緊身衣/健身/運動/跑步/高彈力/透氣/排汗/速乾/T恤/訓練衣A04,9577,1630,440,$340.00
119,【§ 衫衫飾飾 §】10053【3色M-7XL號】夏裝男士短袖襯衫加肥加大碼商務休閒格子襯衫8S,4096,2805,432,$699.00
120,【§ 衫衫飾飾 §】10053【3色M-7XL號】大碼男式短袖襯衫新款時尚印花休閒襯衫8S,4100,2805,428,$690.00
121,【T3】洪荒之力 惡搞T 素T 全棉 T恤 短袖 tshirt 男生 女生 情侶T 生日禮物 交換禮物【M21】,8702,1013,427,$199.00
122,~子甄彣璟~促銷價-U領百搭純色素面T恤 男士短T 文化衫 打底衫 緊身衣 修身衣 短袖 潮T 運動內衣 班服 工作衣,26025,1003,422,$69.00
123,≡排汗專家≡【03311376】免運-激膚無感衣三件組 男女短袖T恤-UPF200抗UV,35204,2379,417,$750.00
124,☆衣林魔力屋☆(T117)大尺寸．國民百搭男女潮流素面短袖 POLO衫-新22色☆滿額免運/可刷卡,8557,448,417,$180.00
125,【§ 衫衫飾飾 §】10053【4色M-7XL號】中國風印花男士短袖襯衫休閒印花加肥加大碼襯衫8S,4096,2805,403,$680.00
126,【§ 衫衫飾飾 §】10053【2色M-7XL號】新款男士格子襯衫夏季大碼休閒短袖襯衫8S,4096,2805,403,$650.00
127,Ω衣枝獨袖Ω【112】新款大碼男士時尚碎花微彈短袖襯衫,8629,3291,401,$495.00
128,【§ 衫衫飾飾 §】10062【5色S-6XL號】夏季軍裝空軍一號短袖襯衫男休閒大碼男士半袖軍旅男裝純棉襯衫軍裝風8S,4083,2796,399,$686.00
129,【§ 衫衫飾飾 §】10093【佛鶴L-2XL】中國風漢服道袍和服羽織薄外套開衫五分短袖日系潮男女防曬衣大碼外套,4096,2805,399,$790.00
130,Ω衣枝獨袖Ω【112】新款大碼男士時尚金絲印花微彈短袖襯衫,8618,3291,399,$544.00
131,【§ 衫衫飾飾 §】10093【4款L-2XL】漢服道袍和服薄外套開衫短袖男女個性日系大碼防曬衣九分褲,4092,2798,396,$690 - $790
132,【§ 衫衫飾飾 §】10053【逢凶化吉3色S-7XL】男式休閒圓領寬鬆逢凶化吉日系魔神短袖T恤,4065,2796,396,$790.00
133,▲韓瘋塔▲BEAST同款 素面短袖帽T男 素色短袖T恤 休閒T恤短袖 連帽休閒外套男 英倫情侶外套 男T 男外套 七色,6310,476,394,$299.00
134,【C.a生活小舖】＊超值組＊6件三槍牌宜而爽精典時尚型男羅紋短袖U領衫/男內衣M-2XL黑色,8409,556,385,$665.00
135,【珍珍的家】台灣製 MIT  250 男棉質內衣   男內衣 男短袖內衣 男圓領短袖內衣 男圓領內衣大全美,7536,627,384,$95.00
136,CPMAX 個性純色潮T 舒適棉質 休閒百搭 純色短T 短袖上衣 男款潮T 短袖T恤 大學T 寬鬆潮T 男裝【T83】,23272,716,379,$99.00
137,~子甄彣璟~出清價-純棉 中國風舞獅 T恤 百搭圓領 潮流 短T 印花短袖 班服 團體服 國潮 嘻哈風 男女款情侶裝,26050,1003,374,$200.00
138,【限時特賣！一組三件！】高磅重磅V領素T 短袖T恤 透氣 合身 上衣 男女棉質素面黑白灰圓領T恤韓板K25-110,7245,166,372,$399.00
139,【阿信防皺襯衫】【男短袖】男士、業務、面試、上班、開會必備【白色襯衫/水藍色襯衫/黑色襯衫】男襯衫、白襯衫、黑襯衫,2135,230,368,$420.00
140,~子甄彣璟~純棉 雪納瑞 可愛狗狗 T恤 百搭圓領 潮流 短T 印花短袖 班服 團體服 惡搞趣味狗 小狗 男女款情侶裝,26067,1001,365,$290.00
141,Hood By Air HBA X Been Trill 西海岸風陳冠希tee男女短袖T恤,4125,1159,350,$250.00
142,Ω衣枝獨袖Ω【112】新款男士日系潮牌時尚休閒青少年印花拼色五分短袖T恤,8627,3290,345,$435.00
143,現貨【短袖上衣+網帽+半身白圍裙】三組以上免運!丙級考證照廚師服組合特惠中白色食品帽現貨男女優質布質西餐中餐考試應檢嵐陽,1516,1616,345,$395.00
144,【§ 衫衫飾飾 §】10053【仁義禮智信黑色S-6XL號】日系浮世繪個性印花短袖仙鶴中國風T恤潮男大碼涼爽冰絲速乾T恤,4096,2805,339,$599.00
145,"【MY BABY】""國棉男仕羅紋(圓.V領)短袖內衣""吸汗。透氣。舒適。柔軟。彈性佳。(三件200元)",1367,266,338,$69.00
146,~廣隆武術~促銷價-V領百搭純色素面T恤 男士短T 文化衫 打底衫 緊身衣 修身衣 短袖 潮T 運動內衣 班服 工作衣,6136,849,326,$69.00
147,【§ 衫衫飾飾 §】10093【5色M-2L】新款甚平甚平日式家居服短袖套裝可外出全棉男式家具睡衣套裝,4092,2802,323,$690.00
148,蕎琪 台灣製 男生內衣☞V領排汗涼感短袖內衣~也可外穿~涼感衣 吸濕排汗棉內衣 素面短袖T恤 外穿內衣上衣 NO.905,28043,296,322,$150.00
149,愛迪達 圓領運動短袖T恤 男 速乾短袖上衣 加大碼 高爾夫健身短T 素色簡約 大碼T 戶外健身 慢跑 吸濕透氣 排汗,2032,2290,315,$630.00
150,《衣匠》☆多色素面基本款 速乾排汗透氣 男款夏日短袖T恤 ﹝TS18S﹞,33907,443,307,$115.00
151,☆衣林魔力屋☆(T117)4XL號下標區．夏日男女素面短袖POLO衫 情侶/組合/團購22色,8568,446,303,$195.00
152,【§ 衫衫飾飾 §】10053【3款多色M-6XL】夏天大碼男裝全棉印花短袖T恤衫透氣肥佬加大加肥胖子寬鬆潮流POLO衫,4102,2806,304,$690.00
153,台灣製竹炭機能【男仕用短袖衛生衣(圓領)】&【背心型】&【挖背型】竹炭機能紗纖維+綿☆帕來坊☆M.L.XL.XXL,9150,329,302,$100.00
154,【§ 衫衫飾飾 §】10093【禪L-2XL】中國風漢服道袍和服羽織薄外套開衫五分短袖日系潮男女防曬衣大碼外套,4092,2802,299,$790.00
155,【§ 衫衫飾飾 §】10053【3色M-7XL號】夏季男式休閒格子襯衫加大碼印花男士短袖襯衫8S,4096,2805,299,$690.00
156,(小惠的店)125男女時尚短袖T恤情侶裝多款情侶T情人節禮物夫妻裝情侶短T海灘T情侶套裝墾丁必備裝,7625,164,294,$95.00
157,Ω衣枝獨袖Ω【122】新款萊卡v領圓領男士打底衫短袖緊身T恤★此件買一送一★,8618,3291,293,$247.00
158,~子甄彣璟~促銷價-V領百搭純色素面T恤 男士短T 文化衫 打底衫 緊身衣 修身衣 短袖 潮T 運動內衣 班服 工作衣,26077,999,293,$69.00
159,2代男子短袖緊身衣 多色可款 腰身/男子PRO/緊身衣/健身/運動/跑步/高彈力/透氣/排汗/速乾/T恤/訓練衣A04,5581,1603,290,$340.00
160,超彈力涼感《倒數買一送一》polo衫短袖寬鬆落肩素面T恤潮T背心健身運動內衣班服吸汗排汗女男批發印製【26-1384】,18542,194,288,$249.00
161,{型男靚女} G2000款 特價550  regular fit 短袖素色斜紋襯衫 兩件免運費 防皺免燙,483,5,288,$550.00
162,Cherry e購【K9655】春夏潮男  落肩下擺圓弧加長短袖T_7色M-XL,6225,364,276,$260.00
163,阿瑪尼 burberry 巴寶莉 男式夏裝大碼 翻領短袖 Armani 士潮流休閑修身 POLO衫,742,362,269,$350.00
164,☆衣林魔力屋☆(T117)5XL號下標區．人氣男女潮流素面短袖POLO衫  22色/滿額免運,8607,445,267,$200.00
165,買一送五 大尺碼T恤 型男短T 時尚印花大碼休閒圓領寬松青少年短袖肥佬T 超便宜6件裝,946,3749,265,$690.00
166,Ω衣枝獨袖Ω【112】新款男士必備爆款時尚印花拼色短袖T恤,8586,3270,264,$455.00
167,＄390元特甩 男裝雙小旗大馬標國旗款圖案翻領短袖POLO衫T恤 有領休閒衫短T男T潮T棉T 運動衫 排汗衫 素面T恤,160,729,262,$390.00
168,快速出貨《買一送一》polo衫短袖寬鬆落肩素面T恤潮T背心健身運動內衣班服吸汗排汗女男批發印製訂製【26-243】,18520,194,260,$179.00
169,【兩件免運】150款可選LOL英雄聯盟T恤夜光短袖熒光DIY 男裝上衣 英雄聯盟T恤Q版 lolT恤 lol衣服夏裝男,4128,66403,259,$350 - $400
170,清貨特價 純棉圓領短袖T恤 大尺碼 男裝 短袖 潮T 短T 青少年短袖肥佬T 超便宜 6件699（全場自由搭配）,342,8057,255,$699.00
171,Ω衣枝獨袖Ω【112】新款男士潮流時尚印花拼色網紅織帶日系韓版短袖T恤,8591,3271,254,$435.00
172,Gucci 古馳 古琦 POLO衫 翻領T恤 男式夏裝大碼 翻領短袖 男士潮流休閑修身 POLO衫,742,362,254,$350.00
173,★韓之谷★滿額免運 韓版襯衫外套 修身短袖上衣 英倫襯衫外搭 格子襯衫短袖 格紋短袖襯衫男 大學生休閒襯衫 男襯衫 四色,8647,471,252,$288.00
174,【§ 衫衫飾飾 §】10053【錦鯉花S-6XL號】日系浮世繪個性印花短袖仙鶴中國風T恤潮男大碼涼爽冰絲速乾T恤,4102,2805,250,$599.00
175,《衣匠》MIT台灣製圓領素面基本款 輕柔透氣 夏日男士短袖T恤﹝TS71S﹞,33967,439,250,$127.00
176,【男人幫】F0200＊情侶可穿【混搭短袖素面POLO衫】全素面百搭基本款/百搭UNIQLO,10876,758,250,$120.00
