,item,rate,num_product,num_sold,price
104,男士緊身訓練短褲 田徑/PRO/跑步/健身/運動/高彈力/透氣/排汗/速乾/T恤/衫衣/訓練褲/伸縮/籃球/運動褲A08,5553,1582,172,$200
105,★韓之谷★＜鬆緊綁帶短褲＞現貨 韓系休閒褲男 純色五分褲 滑板褲沙灘褲慢跑褲 素色短褲男 素面情侶褲 鬆緊褲 黑褲白褲,8646,473,170,$199
106,≡排汗專家≡【06360326】INSTAR PRO 男女緊身短褲(MIT台灣製 慢跑 路跑 緊身褲 田徑束褲 內褲,35223,2423,163,$199
107,【強磅神褲！狂銷破萬!】黑色縮口褲 七分褲 束口褲 工作褲 休閒長褲工裝褲機能褲短褲彈性男女棉褲運動褲K25-182,7245,166,160,$449
108,CPMAX 速乾透氣彈力運動短褲 籃球褲 拉鍊運動褲 透氣舒適短褲 慢跑褲 運動短褲 五分短褲 排汗短褲 男短褲 K51,23338,717,159,$288
109,Q小緁童裝Q      [貨號A0178]男童女童褲 全棉童短褲 兒童休閒褲子,1714,376,153,$43
110,＊Family幸福家＊100%絲光棉超柔軟彈性男士平口褲5XL~M/男短褲/男內褲/男四角褲/男平口褲M3008,12193,379,150,$129
111,台灣現貨 男牛仔短褲 膝上短褲牛仔 男五分褲 五分牛仔褲 男短褲 刷破牛仔短褲 單寧牛仔短褲 水洗牛仔褲 【J20】,23272,716,147,$384
112,W4 WJ 網將三分褲【短褲】運動 休閒短褲 慢跑 三分褲 性感 阿羅褲 吸濕 排汗 透氣 速乾 健身 男生短褲 家居褲,4406,522,147,$169
113,《衣匠》 反光印刷 彈性透氣吸濕排汗 拉鍊口袋 運動褲 男運動短褲﹝DK08L﹞,33967,439,144,$245
114,＊Family幸福家＊絲光棉M~5L大尺碼男內褲/男短褲/男士內褲/男四角褲/男平口褲M6025,12193,379,143,$129
115,≡排汗專家≡【04350992】HODARLA 男女魂動針織短褲(台灣製 排球 慢跑 路跑 休閒,35175,2415,142,$119
116,加大尺寸碼【現貨供應】【35~46腰】 運動褲 男生短褲 五分褲 六分褲 迷彩七分短褲 長褲 短褲 潮男型男時尚潮流,3798,69,141,$190
117,台灣現貨 韓版休閒七分褲 男七分褲 短褲 運動褲 哈倫褲 縮口褲 運動短褲 休閒褲 七分短褲 休閒七分褲 【K21】,23355,716,140,$180
118,CPMAX 三槓線條運動短褲 舒適透氣跑步短褲 運動短褲 寬鬆短褲 休閒短褲 五分褲 素色短褲 健身褲 男款【K39】,23279,716,137,$95
119,實拍Adidas三葉草 愛迪達短褲 休閒短褲 運動短褲 經典 慢跑褲 健身褲 透氣男女同款,935,393,135,$350
120,男生印花圖案海灘褲 速乾條紋沙灘褲 滑板褲 休閒短褲 沖浪褲 衝浪褲 五分褲 工作短褲 男褲 中褲 泳褲 百搭T恤,86,355,134,$290
121,夏季短褲 運動短褲 拉繩短褲 短褲 男 型男必備 舒適夏季百搭休閒短褲,282,8,133,$259
122,S01017 SPORT 男子 網眼布料 運動緊身褲 緊身短褲 透氣 速乾 內搭褲 打底褲 束褲 焦點服飾,3903,665,132,$188
123,【運動！健身】男生運動款高衩三角內褲 棉材質 剪裁舒適散熱 短褲跑步,1549,70,129,$65
124,優質專用運動短束褲 籃球 緊身褲 內搭褲 短褲 籃球褲男運動跑步褲彈性佳透氣快速排汗可騎腳踏車用 nba pro A08,3741,1684,128,$220
125,【附發票 賣貴請告知】男仕帶繩五分運動短褲 休閒短褲 運動短褲 男生運動短褲 運動褲 男生褲子,128947,2332,124,$85
126,[青山~AOYAMA] 韓版短褲穿搭彈性羅紋男女合身背心九色任選平背版【WA89007】,2820,1125,124,$90
127,少女時代韓風巷 6色 短版T(小露小蠻腰) 套裝隊服  拉拉服 表演服 COSPLAY服  男女款  裙子 褲裙 短褲 ,4181,887,123,$360
128,兩件免運 2XU 壓縮衣男士緊身運動長褲 短褲 七分褲 跑步健身服 彈力速幹緊身褲  健身 自行車服 休閒運每日好康,661,193,121,$550
129,夏男士沙灘褲特大碼休閑短褲男5分五分褲全棉夏季肥佬男中褲1902,162,3733,120,$450
130,樂兒館※ 1-4歲夏天彈力居家女童男童短褲 卡特尾布製作 不挑款 整包3件100元 單件39元 A192,15002,773,120,$39
131,CPMAX 韓系透氣彈力休閒七分短褲 七分褲 男七分褲 透氣舒適短褲 大尺碼短褲 男短褲 男七分褲 運動短褲 K68,23338,717,118,$239
132,CPMAX 高磅純棉多口袋五分褲 舒適棉質 多口袋工作褲 純棉五分褲 休閒短褲 男款短褲 沙灘褲 短褲 五分褲 K47,23272,716,117,$358
133,Ω衣枝獨袖Ω【142】潮男籃球褲大碼速乾寬鬆透氣過膝彈性褲頭五分褲訓練跑步褲健身運動短褲,8627,3290,117,$347
134,【經典短褲！活動倒數！】短褲 休閒短褲 棉短褲 運動褲 五分褲七分褲球褲男褲卡其色黑色白色素色馬卡龍K26-030,7241,166,117,$280
135,Ω衣枝獨袖Ω工裝多口袋七分褲短褲(5色)★男裝優惠中★G01,8630,3291,116,$594
136,升級版1280下殺》送皮帶 韓國熱賣 海灘褲 休閒褲運動棉褲工作褲5分褲七分褲牛仔短褲牛仔褲籃球褲褲子男【26-561】,16270,185,115,$299
137,《衣匠》☆ 台灣製吸濕排汗 彈性男運動褲 運動短褲 緊身褲  跑步褲 特價出售﹝DK47S﹞,33937,438,114,$260
138,籃球褲短褲 訓練褲 大碼 跑步五分褲 足球健身訓練褲 速幹男士運動褲 庫裏籃球褲 牛頭短褲 速干褲 健身褲KD,73,10,113,$490
139,《優惠只有一天》$199高磅數布料 五分短褲 短褲 休閒短褲 五分短褲 男生短褲 短褲男生【四色】【28~38】,2060,59,113,$199
140,日本潮牌2017 Champion 冠軍短褲 休閒褲 小衛褲 運動短褲 五分褲 純棉男褲 全場二件免運,37,10,113,$450
141,【海神-瑪莎拉蒂】夏季男短袖短褲套裝,1409,266,111,$390
142,【9件套組】U麻吉正品當天出貨 多項贈品 男四角泳褲 泳鏡 運動 非男內褲 四角褲 丁字褲 海灘褲 短褲 泳帽,2283,117,111,$620
143,＊Family幸福家＊絲光棉超柔軟彈性男士平口褲XL~M/男短褲/男內褲/男四角褲/男平口褲M3005,12184,379,110,$99
144,彈力褲輕鬆舒適無壓力工作褲機能褲防潑水男女同款長褲彈性好穿外出褲運動休閒褲可拆卸換成輕鬆短褲特價中加贈腰帶特價438元,1893,124,109,$438
145,歐美時尚潮男假兩件式長袖T恤 POLO衫~立領長T休閒服上衣男裝長褲短褲短T男包男鞋外套韓國【mc04】莎美帝SMT,13100,560,109,$360
146,【現貨】IEGO~時尚三條紋 情侶款中筒襪子 男女可穿 運動休閒 懶人慢跑鞋 牛仔短褲裙 吊帶連身洋裝套裝百搭 特價團購,1539,5642,108,$39
147,男內褲 8件套禮盒最低價750元 Mark男士內褲平角褲中腰透氣冰絲感夏季性感四角短褲頭薄,17815,23046,108,$750
148,媽咪家【QA002~S.M.L號】QA2黑格爾平口褲 台灣製 男童 兒童 印花 寬口 內褲 四角褲 小短褲,13859,1530,108,$110
149,≡排汗專家≡【04350992】HODARLA 男魂動針織短褲(慢跑 路跑 運動 吸濕排汗 台灣製,35193,2414,107,$119
150,熱銷🔥美式超值工裝褲/工作褲/七分褲/休閒短褲/多口袋/男短褲-4色 29-40碼 【CG514002】,2979,1186,107,$459
151,機能褲工作褲長褲短褲型男褲防潑水纖維透氣夏季速乾褲爬山外出露營野外求生戶外旅遊登山釣魚出遊旅行出國可拆式變成短褲加贈腰帶,1893,124,105,$388
152,爆買型男必備純棉透氣舒適乾爽內褲 平角褲 四角褲 短褲 棉褲 三角褲  銀邊 金邊 黑邊 紅邊 國旗系列,86,351,105,$75
153,夏季歐美潮牌冠軍champion刺繡毛圈純棉青少年運動短褲男,1558,1707,104,$350
154,【Zoe Sport 柔依運動衣坊】男，籃球褲，運動短褲，KOBE 黑曼巴，湖人隊，速乾排汗，跑步足球，運動健身,812,259,102,$320
155,CPMAX 透氣薄款寬鬆多口袋五分褲 超彈力伸縮加鬆緊帶  大尺碼五分褲 男短褲 五分短褲 工作短褲 海灘褲 K52,23272,716,101,$159
156,★韓瘋之子★《寬鬆7分褲》純色休閒褲男 多口袋七分褲男 短褲男 工裝褲 休閒工作褲男 直筒素面褲 素色褲寬褲 男褲,5275,310,97,$599
157,【龍騎士】快乾海綿厚墊單車內褲(男女)│　自行車內褲.騎行內褲.單車短褲.自行車褲.自行車短褲.單車褲,499,45,97,$250
158,XL-10XL 男士運動短褲 寬鬆5分短褲 沙灘褲 路跑褲 籃球褲 休閒短褲 加大碼  [JC的店],1538,65,96,$250
159,【Zoe Sport 柔依運動衣坊】男 籃球褲 5分褲 Jordan 運動短褲 透氣 #C07-165-156,819,259,96,$320
160,愛迪達 運動五分短褲 男生 經典黑白三條杠 棉質短褲 寬管 戶外健身 慢跑 晨跑 沙灘 拉鍊口袋 大碼短褲 舒適親膚,2032,2293,95,$450
161,短褲 男褲 休閒褲 工作褲 春 夏 男短褲 五分褲 平價 加大 A00034,92,116,94,$199
162,9432 情侶款 Adidas 愛迪達 三葉草 純棉 透氣 運動褲 休閒褲 短褲 三線五分褲 男生 女生 褲子 運動短褲,412,169,93,$399
163,★韓之谷★滿額免運 寬鬆棉褲男 7分短褲男 情侶七分褲 鬆緊運動褲 休閒褲 束口褲 素面縮口褲 撞色街舞褲 男褲 三色,8641,472,92,$250
164,【9件套組】U麻吉正品當天出貨 男5分四角泳褲 泳鏡 運動 非男內褲 四角褲 丁字褲 海灘褲 短褲 泳帽,2287,117,92,$640
165,CPMAX 韓系休閒運動連帽套裝 休閒縮口五分褲 男短T 男短褲 整套賣 休閒套裝 黑白撞色字母織帶韓版設計款【O31】,23338,717,91,$399
166,=三件免運=2019-2020新款羽球短褲VICTOR勝利新款短褲男女運動褲,464,28,91,$250
167,阿莫運動短褲夏戶外休閒跑步健身訓練運動短褲男生寬鬆透氣短褲風青少年韓版修身網球短褲,1696,73,89,$300
168,夏季Nike耐克 短褲 男生五分褲 素色韓版潮流運動短褲 沙灘褲 休閒短褲 男生褲子,188,1295,86,$260
