,item,rate,num_product,num_sold,price
60,≡排汗專家≡【04350992】HODARLA 男女魂動針織短褲(台灣製 排球 慢跑 路跑 休閒,35175,2415,142,$119
61,實拍Adidas三葉草 愛迪達短褲 休閒短褲 運動短褲 經典 慢跑褲 健身褲 透氣男女同款,935,393,135,$350
62,⚡清倉特賣，賣完下架🌟韓版胖mm女裝牛仔褲子休閒寬鬆大碼短褲 熱褲,1559,470,135,$8 - $79
63,Rainnie 女童平口內褲 現貨 外銷韓國 卡通純棉兒童內褲平角四角小童大童女童內褲加大碼安全褲居家短褲,12798,632,135,$25
64,[青山~AOYAMA] 韓版短褲穿搭彈性羅紋男女合身背心九色任選平背版【WA89007】,2820,1125,124,$90
65,少女時代韓風巷 6色 短版T(小露小蠻腰) 套裝隊服  拉拉服 表演服 COSPLAY服  男女款  裙子 褲裙 短褲 ,4181,887,123,$360
66,樂兒館※ 1-4歲夏天彈力居家女童男童短褲 卡特尾布製作 不挑款 整包3件100元 單件39元 A192,15002,773,120,$39
67,[JF] 2016 夏季可拆卸高腰牛仔吊帶短褲女顯瘦韓版連身褲學生短褲,17815,23046,119,$260
68,＊Family幸福家＊超彈性無縫無痕中低腰平口安全褲/防走光中低腰女內褲/健康無痕安全褲/四角褲/短褲P24241,12193,379,118,$38
69,✿現貨快速出貨✿【小麥購物】休閒跑步短褲 韓國短褲 寬鬆顯瘦 素色 休閒短褲 女生短褲 運動短褲【E024】,21719,1240,115,$99
70,JF 短褲 高腰韓版顯瘦 牛仔短褲 女生短褲 熱褲 休閒短褲 寬褲【K08517】,40123,151,114,$168
71,【貓熊繽雰】lolita小物 黑白2色南瓜褲 女僕裝內搭複古蕾絲花邊防走光打底燈籠褲熱褲短褲/日系甜美公主,7960,10034,110,$300
72,彈力褲輕鬆舒適無壓力工作褲機能褲防潑水男女同款長褲彈性好穿外出褲運動休閒褲可拆卸換成輕鬆短褲特價中加贈腰帶特價438元,1893,124,109,$438
73,【現貨】IEGO~時尚三條紋 情侶款中筒襪子 男女可穿 運動休閒 懶人慢跑鞋 牛仔短褲裙 吊帶連身洋裝套裝百搭 特價團購,1539,5642,108,$39
74,＊Family幸福家＊超彈力柔棉運動風安全褲/低腰安全褲/防走光低腰女內褲/低腰無痕褲/四角褲/短褲P24276,12184,379,106,$38
75,【現貨】IEGO~性感蕾絲平口銹花 女性內褲 火辣無痕透氣 三角褲四角褲 情趣涼感睡內衣褲 小洋裝禮服 吊帶連身短褲裙,1632,6171,103,$59
76,BANG◎韓版鬆緊腰帶 薄款 休閒短褲 熱褲 跑步 運動短褲 女生 女生短褲【B22】,19938,1114,100,$149
77,【龍騎士】快乾海綿厚墊單車內褲(男女)│　自行車內褲.騎行內褲.單車短褲.自行車褲.自行車短褲.單車褲,499,45,97,$250
78,【現貨】IEGO~性感蕾絲的誘惑 女性內褲 無痕透氣T褲 低腰火辣丁字褲 情趣薄紗背心 涼感睡內衣褲 吊帶連身短褲裙,1634,6177,96,$59
79,Ω衣枝獨袖Ω韓版哈倫褲中褲休閒褲薄款七分褲女褲夏裝運動短褲寬鬆顯瘦運動褲P22,8591,3271,96,$198
80,9432 情侶款 Adidas 愛迪達 三葉草 純棉 透氣 運動褲 休閒褲 短褲 三線五分褲 男生 女生 褲子 運動短褲,412,169,93,$399
81,【當日出貨】韓版熱銷 運動短褲 女生短褲 三分褲 運動褲 短褲 熱褲 健身 休閒 跑步 瑜伽 睡眠 舒適感 棉質 A06,3270,282,92,$99
82,=三件免運=2019-2020新款羽球短褲VICTOR勝利新款短褲男女運動褲,464,28,91,$250
83,＊Family幸福家＊92%柔棉彈力無痕中低腰平口蕾絲安全褲/防走光蕾絲女內褲/健康無痕安全褲/四角褲/短褲P24249,12199,379,91,$38
84,ξAGLAIAξ批發零售2161時尚字母印花短袖T恤休閒套裝女高腰拼色運動短褲兩件套,2967,33,81,"$9,999"
85,莫代爾 棉質內搭褲 防走光三分透氣內搭安全褲 內搭褲 平口褲 打底褲 無痕內褲 女內褲 短褲,4252,173,79,$79
86,★熊大賣場★素面籃球訓練衣 基本款比賽球衣球褲 女生球隊女生球衣 籃球背心球褲短褲 小網眼款 團體可代印號【X22】,12715,756,78,$499
87,【現貨】IEGO~性感蕾絲低腰平口 女性內褲火辣 無痕透氣 三角褲四角褲 情趣涼感睡內衣褲 小洋裝禮服 吊帶連身短褲裙,1627,6127,76,$59
88,Shoestw【J2TB4A55-】MIZUNO 美津濃 短褲 路跑短褲 慢跑褲 五分短褲 七色 男女都可穿,507,960,76,$580
89,≡排汗專家≡HODARLA 男女動能田徑三分緊身短褲 (台灣製 慢跑 路跑 田徑束褲 三鐵【06360645】 ,35220,2413,73,$349
90,【極限下殺！最後倒數！】短褲 棉短褲 休閒短褲 滌棉混紡棉褲運動褲健身五分褲七分褲球褲男女黑色白色素色K25-178,7240,166,72,$380
91,貝比媽咪【42399-1】2014春夏熱賣-極涼舒適多花色百搭純棉居家短褲*男女不挑款*  $59,2890,657,72,$59
92,現貨快速出貨【草莓百寶屋】休閒跑步短褲韓國寬鬆顯瘦素色休閒短褲女生運動短褲瑜伽顯瘦排汗健身熱褲沙灘褲學生高腰彈性加大睡褲,1334,181,71,$59 - $95
93,兩件免運【貝娣泳裝】M017男女長袖短褲長褲泳衣(有加大尺碼)可搭情侶裝衝浪水母衣防曬浮潛水服泡湯游泳裝/現+預,1858,737,71,$650
94,≡排汗專家≡【06360326】INSTAR PRO 男女緊身短褲(MIT台灣製 慢跑 路跑 緊身褲 田徑束褲 內褲,35208,2379,71,$199
95,【限時下殺】2019韓版涼感新款短褲女韓版瑜伽跑步運動短款睡褲女休閒家居健身跳舞褲子,4246,171,70,$39
96,[全新代購]台北 中山女高 運動服短褲 萬用流行小藍褲,3704,324,70,$400
97,【2020夏季新款限定】(3件免運)多款 男女 海灘褲 大尺碼 沙灘褲 休閒褲 男女休閒短褲 休閒短褲 {有5XL喔},4919,593,70,$285 - $332
98,*內衣市場* 台灣製 NO.0B5 女夏天薄睡褲 女七分褲 女春夏睡褲 女睡褲 女半長褲 女短褲 女短睡褲,3181,312,69,$110
99,Ω衣枝獨袖Ω【242】新款夏季女裝時尚氣質高腰不鎖邊磨破褲腳牛仔短褲,8611,3283,68,$349
100,GoGoLife男緊身運動短褲 男女適用運動緊身褲跑步短褲運動壓縮褲運動束褲運動緊身褲排汗速乾短褲慢跑步短褲,2015,101,64,$210
101,《泛黃年代》M~3L 居家休閒短褲 女生短褲  最大38腰 加大短褲 休閒短褲  居家短褲 短褲 大尺碼短褲 加大,800,54,61,$129
102,【T3】迷彩運動短褲 運動短褲 短褲 運動褲 熱褲 女生短褲 修身 顯瘦 翹臀 合身 女生【BM02】,8775,1033,61,$299
103,【現貨】IEGO~學院三條槓 情侶款中筒襪子 男女可穿 牛仔短褲裙 吊帶連身洋裝 滑板足籃排球 學生上課 連線運動休閒,1540,5681,61,$39
104,a【今日下殺】韓版涼感新款短褲女韓版瑜伽跑步運動短款睡褲女休閒家居健身跳舞,272,158,61,$39
105,【Felice 菲麗伽】韓版短褲 女生短褲 運動短褲 糖果色三分褲 薄款棉褲 戶外沙灘褲 休閒短褲 透氣吸汗,881,323,60,$85
106,"NIKE AS 5"" WOVEN NEW TEMPO SHORT女慢跑短褲645562-010黑 ",3205,2930,59,$810
107,WP003  9色4碼 女子運動 短褲 超短褲 吸濕排汗 韻律 休閒 健身 跑步 熱褲 (焦點女著上市99元衝評價),3894,666,58,$99
108,≡排汗專家≡【04350702】INSTAR 男女雙面穿拼接籃球褲(運動短褲 台灣製,35208,2379,58,$150
109,【T3】運動短褲 短褲 防走光設計 運動褲 女生運動褲 滑面 女生短褲 熱褲 運動 健身 瑜珈 跑步 韓版【B304】,8769,1036,57,$280
110,特價 XS、S、M 號 2016 款 CW-X Expert 女款排汗加壓縮緊身短褲,11662,431,55,$600
111,＊Family幸福家＊涼夏必備多功能100%純棉女海灘褲/純棉休閒褲/女棉短褲M~XXL鬆緊帶+綁帶設計C9603,12185,379,55,$129
112,含發票 女神限定 加壓女款運動緊身褲 女運動褲內搭褲緊身長束褲緊身褲瑜珈褲路跑緊身衣長短褲束褲加壓緊身褲 健身房 跑,14907,1850,54,$229
113,≡排汗專家≡【04350702】INSTAR 男女雙面穿拼接籃球褲(運動短褲 MIT台灣製,35167,2429,54,$150
114,❤UQ❤ ►加壓女款運動緊身褲◄女運動褲內搭褲緊身長束褲緊身褲瑜珈褲路跑緊身衣長短褲束褲,2944,41,52,$249
115,《韓版潮流超帥氣時尚側肩背包 男女皆可》斜背包男包賣場還有賣禮物毛帽子圍手手套手環耳環眼鏡框戒指短褲子IN2-N461,7919,350,52,$168
116,💥字母哥Antetokounmpo運動籃球短褲💥NBA球衣公鹿隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女984,214,851,51,$395
117,出清 Adidas 三葉草短褲 休閒短褲 運動短褲 短褲 男女短褲 沙灘褲,264,885,51,$350
118,新花色 大鵬麻紗 涼衣 涼爽透氣吸汗 不長痱子 竹紗 汗衫 麻紗 短袖 無袖 背心 麻紗短褲 男女童 家居內衣0~12歲,1380,209,51,$99
119,【全館600免運】日系 棉麻闊腿褲 顯瘦 鬆緊腰帶 寬褲 短褲 休閒褲 居家褲 海灘褲 女短褲 五分褲 女生,1768,179,51,$80
120,🔥雷納德Kawhi Leonard運動籃球短褲🔥NBA球衣快艇隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女389,201,878,50,$389
121,『熱銷網美必備-穿搭好看』運動短褲  韓國短褲 人氣爆款 超顯瘦 休閒短褲 女生短褲【D0804】,63751,741,50,$149
122,MagicX-女款防走光運動短褲 假兩件運動緊身短褲短束褲 跑步短褲慢跑短褲健身褲慢跑褲跑步褲路跑訓練褲褲 超彈壓力束褲,5621,77,50,$210
123,特價【純棉休閒短褲】好穿純棉嚴選魚骨圖案休閒短褲 五分褲 男女皆可,758,136,50,$199
124,≡排汗專家≡【06360326】INSTAR PRO 男女緊身短褲(台灣製 慢跑 路跑 同NIKE PRO版型,35223,2419,50,$199
125,💥字母哥Antetokounmpo運動籃球短褲💥NBA球衣公鹿隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女958,210,851,49,$395
126,🎀字母哥Antetokounmpo運動籃球短褲🎀NBA球衣公鹿隊Nike耐克愛迪達健身訓練慢跑五分純棉褲子男女958,210,853,49,$390
127,🔥黑曼巴Kobe Bryant科比運動籃球短褲🔥NBA球衣湖人隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女895,201,878,49,$389
128,🔥黑曼巴Kobe Bryant科比運動籃球短褲🔥NBA球衣湖人隊Adidas愛迪達健身訓練慢跑五分純棉褲子男女416,201,878,49,$389
129,優惠特價中 歐美風格 亮面短褲 線條休閒跑步運動練舞熱褲鬆緊 高腰包臀顯瘦 緞面有質感 女短褲流行簡約好看 C54,27499,406,49,$200
130,【ZITA嚴選】ZW3012 夏季歐美風磨破牛仔短褲四排扣潮破洞牛仔褲女短褲熱褲潮 T恤 背心外套 現+預,6087,239,49,$330
