,item,rate,num_product,num_sold,price
40,"POLO PARTY雲彩紗男三角褲-買6件送1件,買10件送2件或背心1件-MIT台灣製",5206,549,980,$90
41,現貨【買一送一】運動束胸 緊身衣 束胸背心款束胸衣 TT男角必備三排扣TT束胸塑身緊胸衣Cos服【26-326】,18540,194,968,$199
42,⚡台灣現貨⚡男士塑身背心 緊身內衣slimlift1瘦胸收腰機能背心,1555,480,956,$149
43,【林柏】加大男背心購買6件以上每件160元加大尺碼！莫代爾 透氣 乾爽 彈性 男背心 吊嘎 背心 (尺寸4XL-6XL),4158,45,921,$180
44,BANG◎圓弧下擺背心 寬鬆內搭背心 純棉背心 無袖上衣 長版內搭上衣 運動背心 男生 背心 短袖【MN01】,19939,1113,916,$250
45,【瑞仁行】國綿大男羅紋背心1185 (70元) | 185 國綿內衣 | 男背心 | 無袖內衣 | 吊嘎 | 國棉內衣,2024,56,885,$70
46,特價免運＜開襟馬甲＞ 純色西裝馬甲男 韓版馬甲外套 修身馬甲西裝 開襟背心馬甲 西裝背心外套西服馬甲 表演背心 韓之谷,8645,473,882,$299
47,????現貨馬上出????韓版寬鬆百搭NO21休閒無袖素色背心 大尺碼舒適透氣無袖上衣 個性潮流素T 男生衣著,17958,798,865,$99 - $199
48,限時《送好禮》男塑身衣 塑身背心 瘦身背心跑步束腰收腹健身運動收腹塑身背心 肚子束腹束腰帶【70-129】,18541,194,846,$299
49,Ω衣枝獨袖Ω【150】新款夏季情侶男女印花無袖運動連帽背心,8617,3286,795,$297
50,韓國日本潮流素面內衣內搭衣舒適透圓領無袖、可內搭或是外穿廠家直銷男士背心修身男背心運動背心男螺紋緊身寬肩背心H01,9648,1630,792,$60
51,????台灣現貨????台灣現貨 男背心 運動背心 夏天背心 內搭背心 男內衣 無袖T恤健身緊身運動 背心note1,1559,471,756,$5 - $50
