,item,rate,num_product,num_sold,price
75,韓風最美防滑隱形襪 女船襪糖果襪 糖果襪 棉質止滑襪 止滑襪 透氣舒適馬卡龍襪 防脫落襪子 船襪魔術襪 船型襪,4321,280,877,$7
76,((嚴選 襪子工廠)) 500350台灣製造 (短筒型) 防臭竹炭襪. 除臭襪. 五趾襪【五指襪】12雙 (優惠價),16952,220,873,$350
77,嚴選襪子工廠904550純棉襪 防臭襪(非 氣墊襪 厚襪 毛襪 竹炭襪 毛巾襪 無痕襪 隱形襪)運動襪/精梳棉襪/五指襪,16952,220,870,$550
78,除臭襪 銷售第一名的足立康機能除臭襪 男生短襪款 無效可退 船型襪子 低筒襪 裸襪 隱形襪 氣墊襪 Tree Com,4587,86,836,$100
79,((嚴選襪子工廠))903799台灣製造純棉五指襪.立體腳跟(細針棉襪) 萊卡五指襪. 有腳跟【耐穿五趾襪】12雙 黑,16952,220,828,$799
80,BANG◎聖誕造型吸盤吊飾 五款一組 娃娃 聖誕老人 麋鹿 聖誕樹 襪子 雪人 吊飾 聖誕節 佈置 交換禮物【HW01】,19893,1111,827,$280
81,【群益襪子工廠】條紋毛巾短襪－純棉、毛巾襪、氣墊襪、社頭鄉、短襪、純棉襪、一組12雙六色、滿800免運費,19321,409,795,$280
82,【群益襪子工廠】(黑色12雙380)竹炭毛巾長襪、毛巾襪、除臭襪、竹炭襪、氣墊襪、厚底襪、運動襪、抗菌除臭、混色額外告知,19326,409,793,$380
83,【DK襪子毛巾大王】智能導風排汗平口褲 冰涼紗 男涼感內褲 情人節禮物 ~59/件、330元/6件、699元免運/14件,4754,1300,788,$59 - $330
84,【T3】日系 長筒過膝襪子 棉襪高筒女長襪 專櫃質感搶手款 過膝襪 長襪 襪子 膝上襪 萌系大腿襪 過膝長襪【G07】,8774,1033,754,$99
85,【T3】小貓隱形襪 日韓雜誌款 船型襪 隱形襪 短襪 學生襪 純棉 可愛卡通動物造型 男女 五色 襪子【GO01】,8778,1033,751,$35
86,【威肯棉襪】S411精梳棉毛巾底超低隱形襪 6雙入 / 吸汗襪子 雷根鞋帆船鞋 豆豆鞋適用 船型 運動襪 =Waken=,7467,234,732,$450
87,【美承襪子工房】台灣製/社頭鄉/純棉短襪/襪套/船襪/學生襪/條紋襪/隱形襪/直角襪-長統防滑透氣運動休閒襪,784,24,706,$35
88,[ Y.U ] [ 滿4雙 免運費 ] 2代新款 運動襪 籃球襪 中筒 跑步 足球 六色襪子,1404,53,705,$160
89,免運費送襪子ABS自發熱 護腰 護腰帶 托瑪琳可拆 23cm高位加寬 運動 收腹帶 腹帶 父親節禮物 孝親禮,2960,477,697,$568
90,((嚴選襪子工廠))52041200台灣費拉 (立體腳跟.厚底五趾襪)毛巾底五指襪.防臭氣墊襪.有腳跟【五指襪】12雙,16952,220,687,"$1,200"
91,【美承襪子工房】台灣製/社頭鄉/純棉短襪/襪套/船襪/學生襪/條紋襪/隱形襪/直角襪-黑短襪加大尺碼(1雙20元),784,24,684,$20
92,二條紋襪 男女襪子/女式中筒襪/日本/學院風/運動襪/休閒襪/韓國/透氣/除臭/學生襪/流行/短襪 超商取貨 現貨D10,9648,1630,674,$25
93,10雙免運費 買15再送1 !!無效退費!! 足立康奈米科技健康除臭襪 隱形襪 低筒 最有效的除臭襪子* 非foota,4543,84,662,$100
94,手工製品 ,5368,1554,653,$20
