,item,rate,num_product,num_sold,price
37,韓款1984 小魚 羽毛玫瑰花 YOUTH 水果薯條笑臉羽毛球桌球貓咪太陽冰淇淋手指小熊兔子恐龍棒球帽老帽鴨舌帽子,2039,794,1537,$119
38,搞笑GG頭套 萬聖節/搞怪頭套/男女龜頭套/惡作劇/愚人節/調情/情趣整蠱玩具/陰莖面具/性器官帽子 現貨 U59,9648,1630,1518,$330
39,全新現貨SUPREME 棒球帽 NY帽 Champion 鴨舌帽 遮陽帽 可調節帽子,25,429,1511,$390
40,立體可愛公仔帽 小鹿 麋鹿 聖誕造型 耶誕 派對 交換禮物 聖誕帽 聖誕節裝飾 可愛帽子 絨布 保暖 大人款,4263,402,1487,$99
41,素色硬挺高磅數 經典不敗款 復古 帽子老帽 彎帽 純色簡約百搭 棒球帽 嘻哈街頭帽,7952,622,1433,$65
42,純色硬挺 夏日百搭素色棒球帽 嘻哈帽 平沿帽子 光版帽 NYC  SNAPBACK BOY K200,10520,823,1339,$99
43,第二代【愛上露營 】八色衛兵防雷帽 營柱 防雷帽 天幕 前庭 必備(豬鼻子 高帽子 雙峰帳),22838,437,1336,$25
44,電動裙子退後狗 穿裙子狗/帶眼鏡帽子/倒退狗/毛絨玩具/兒童玩具/發聲小狗/電動狗/生日/小孩禮物 現貨 Q141,9554,1630,1312,$180
45,魔術紙帽子 加厚/魔術/花瓶帽/玩具/百變/花瓶紙帽/旅遊/贈品/遮陽/防曬/小丑/紳士帽/遊戲帽/01 現貨 O72,5591,1603,1310,$35
46,紫荊【帽盒 1組】透明盒 收納盒 保存盒 立體刺繡 嘻哈帽 棒球帽 街舞帽 板帽 潮帽 網帽 帽子 漁夫帽 毛帽圍巾,1630,996,1249,$80
47,亞麻貝雷帽 男女士帽/貝雷帽/帽子/春秋季新款/舒適/透氣/鴨舌帽/百搭/配件/遮陽/透氣/英倫/復古 現貨 O69,5584,1603,1246,$130
48,🔥台灣現貨🔥成人款/兒童款 防護帽 女生帽子 防疫帽 防病菌 防病毒 隔離帽 防飛沫 防疫專用 防護措施 防護帽,36808,661,1242,$99
49,【不生鏽抗過敏戒指】單個價 西德鋼心跳變色戒指 可搭情侶對鍊 對戒項鍊男戒女戒 賣場還有帽子手環眼鏡框IN2-N421,7944,336,1240,$168 - $193
50,【買三送1】單顆價 閃鑽6MM尖式假擴大鈦鋼耳環耳鑽/不鏽鋼耳環 鋼針耳環 磁鐵耳環IN2-A113賣場還有眼鏡帽子,7944,336,1203,$99
51,🔥台灣現貨🔥防飛沫 漁夫帽 護遮罩 飛沫唾沫防護帽 護目款 防曬黑色 擋風帽 帽子 隔離 防唾液飛沫 男女通用,52056,339,1198,$199
52,現貨！雙面可戴｜漁夫帽 帽子 遮陽帽 防曬帽 贈防風繩 多色百搭 風格百變 夏日必備 穿搭必備｜HFA961,42389,343,1180,$150
53,S魔術頭巾買10送1可挑款骷顱骷髏面罩自行單車重機表演防曬冷氣房防風禦寒帽子跳街舞瑜珈護腕護膝彈性透氣吸汗領巾迷彩火焰素,9757,678,1171,$11
54,字母刺繡花布棒球帽 韓版帽子/棒球帽/1903/字母/拼布/嘻哈帽/平沿帽/街舞帽/男女遮陽帽/百搭/生日 現貨 O32,9648,1630,1133,$200
55,★露露營★UPF50+抗UV高防曬速乾護頸全包圍漁夫帽防潑水透氣型360度防曬帽太陽帽.叢林帽.遮陽帽.釣魚帽子,15345,383,1123,$279
56,現貨附發票『韓版歐美素色棒球帽』鴨舌帽 硬挺版 素面帽子 嘻哈帽 遮陽帽 防曬帽 情侶帽 老帽GD權志龍EXO,3735,446,1081,$85
57,☆°萊亞生活館 【工作帽19-男女適用】帽子。網帽。食品帽(單一尺寸),2693,470,1052,$49
58,【現貨】㊣原宿金屬半框鉚釘造型眼鏡框 賣場還有棒球帽子耳環長褲短褲包包項鍊《IN2-N425,7944,336,1039,$190 - $199
59,會變色的戒指【情人禮物首選】單個價 心跳圖變色戒指合金項鍊 情人生日禮物 賣場有圍巾耳環帽子IN2-N472 012,7942,350,1038,$88 - $113
60,《破盤特價》【帽師傅】個性潮流撞色圖騰棒球帽子 男女皆可 男帽女帽 平沿帽 鴨舌帽 老帽 A250,7934,350,989,$149
61,普特車旅精品【OE0945】韓版純色棒球帽子 四季百搭遮陽帽防曬帽鴨舌帽春秋帽 夏季休閒帽街舞帽嘻哈帽情侶帽 15色可選,12729,428,985,$59
62,【台灣現貨】棉質潮流街頭質感造型軍帽 帽子 男女皆可戴 男帽女帽 N N458 棒球帽鴨舌帽老帽戒指太陽眼鏡框耳環項鍊,763,129,948,$95
63,精緻38色美式風格潮鴨舌帽子-叫阿潮【BJ013】,20541,663,942,$280
